Borough,Year,Sector,Fuel,KtCO2e
Lambeth,2014,Domestic,Oil,1.67068207
Lewisham,2014,Domestic,Oil,1.102726568
Merton,2014,Domestic,Oil,1.187928761
Newham,2014,Domestic,Oil,0.510998151
Redbridge,2014,Domestic,Oil,1.285251059
Richmond,2014,Domestic,Oil,1.742757016
Southwark,2014,Domestic,Oil,2.306192467
Sutton,2014,Domestic,Oil,1.375372459
Tower Hamlets,2014,Domestic,Oil,1.260867116
Waltham Forest,2014,Domestic,Oil,0.801270795
Wandsworth,2014,Domestic,Oil,1.544266167
Westminster,2014,Domestic,Oil,3.287175101
Unapportioned,2014,Domestic,Oil,-
Barking and Dagenham,2014,Industrial and Commercial,Electricity w/o rail,121.1313595
Barnet,2014,Industrial and Commercial,Electricity w/o rail,253.3227933
Bexley,2014,Industrial and Commercial,Electricity w/o rail,212.6053675
Brent,2014,Industrial and Commercial,Electricity w/o rail,369.5158178
Bromley,2014,Industrial and Commercial,Electricity w/o rail,186.7696335
Camden,2014,Industrial and Commercial,Electricity w/o rail,598.9982503
City of London,2014,Industrial and Commercial,Electricity w/o rail,912.0751967
Croydon,2014,Industrial and Commercial,Electricity w/o rail,248.681213
Ealing,2014,Industrial and Commercial,Electricity w/o rail,374.0564823
Enfield,2014,Industrial and Commercial,Electricity w/o rail,242.7066828
Greenwich,2014,Industrial and Commercial,Electricity w/o rail,207.0806638
Hackney,2014,Industrial and Commercial,Electricity w/o rail,301.301346
Hammersmith and Fulham,2014,Industrial and Commercial,Electricity w/o rail,278.6815132
Haringey,2014,Industrial and Commercial,Electricity w/o rail,151.998229
Harrow,2014,Industrial and Commercial,Electricity w/o rail,126.40101
Havering,2014,Industrial and Commercial,Electricity w/o rail,162.1122345
Hillingdon,2014,Industrial and Commercial,Electricity w/o rail,507.1626014
Hounslow,2014,Industrial and Commercial,Electricity w/o rail,438.7658432
Islington,2014,Industrial and Commercial,Electricity w/o rail,351.5565594
Kensington and Chelsea,2014,Industrial and Commercial,Electricity w/o rail,550.3165028
Kingston,2014,Industrial and Commercial,Electricity w/o rail,153.904233
Lambeth,2014,Industrial and Commercial,Electricity w/o rail,278.3563636
Lewisham,2014,Industrial and Commercial,Electricity w/o rail,132.6173548
Merton,2014,Industrial and Commercial,Electricity w/o rail,150.8550682
Newham,2014,Industrial and Commercial,Electricity w/o rail,440.8237342
Redbridge,2014,Industrial and Commercial,Electricity w/o rail,127.6482891
Richmond,2014,Industrial and Commercial,Electricity w/o rail,175.1908821
Southwark,2014,Industrial and Commercial,Electricity w/o rail,432.4534507
Sutton,2014,Industrial and Commercial,Electricity w/o rail,153.5824054
Tower Hamlets,2014,Industrial and Commercial,Electricity w/o rail,1093.616797
Waltham Forest,2014,Industrial and Commercial,Electricity w/o rail,170.2830144
Wandsworth,2014,Industrial and Commercial,Electricity w/o rail,204.0777768
Westminster,2014,Industrial and Commercial,Electricity w/o rail,1500.096514
Unapportioned,2014,Industrial and Commercial,Electricity w/o rail,-47.02722815
Barking and Dagenham,2014,Industrial and Commercial,Gas,42.28886457
Barnet,2014,Industrial and Commercial,Gas,105.4421964
Bexley,2014,Industrial and Commercial,Gas,126.9549096
Brent,2014,Industrial and Commercial,Gas,106.32531
Bromley,2014,Industrial and Commercial,Gas,68.12116691
Camden,2014,Industrial and Commercial,Gas,248.2504535
City of London,2014,Industrial and Commercial,Gas,123.8411572
Croydon,2014,Industrial and Commercial,Gas,71.06186954
Ealing,2014,Industrial and Commercial,Gas,143.2239382
Enfield,2014,Industrial and Commercial,Gas,101.0917858
Greenwich,2014,Industrial and Commercial,Gas,172.4846501
Hackney,2014,Industrial and Commercial,Gas,59.73046062
Hammersmith and Fulham,2014,Industrial and Commercial,Gas,97.92229839
Haringey,2014,Industrial and Commercial,Gas,59.80892846
Harrow,2014,Industrial and Commercial,Gas,70.06765881
Havering,2014,Industrial and Commercial,Gas,41.79733595
Hillingdon,2014,Industrial and Commercial,Gas,156.8647156
Hounslow,2014,Industrial and Commercial,Gas,106.6841499
Islington,2014,Industrial and Commercial,Gas,118.7347535
Kensington and Chelsea,2014,Industrial and Commercial,Gas,176.8213964
Kingston,2014,Industrial and Commercial,Gas,40.91630755
Lambeth,2014,Industrial and Commercial,Gas,133.2542402
Lewisham,2014,Industrial and Commercial,Gas,45.6982898
Merton,2014,Industrial and Commercial,Gas,54.6046501
Newham,2014,Industrial and Commercial,Gas,177.2970853
Redbridge,2014,Industrial and Commercial,Gas,44.48573334
Richmond,2014,Industrial and Commercial,Gas,60.11793298
Southwark,2014,Industrial and Commercial,Gas,144.3404987
Sutton,2014,Industrial and Commercial,Gas,36.99669251
Tower Hamlets,2014,Industrial and Commercial,Gas,119.1110216
Waltham Forest,2014,Industrial and Commercial,Gas,56.56105775
Wandsworth,2014,Industrial and Commercial,Gas,103.1383228
Westminster,2014,Industrial and Commercial,Gas,408.8395201
Unapportioned,2014,Industrial and Commercial,Gas,19.51506403
Barking and Dagenham,2014,Industrial and Commercial,Coal,4.12177011
Barnet,2014,Industrial and Commercial,Coal,0.045003936
Bexley,2014,Industrial and Commercial,Coal,0.06940581
Brent,2014,Industrial and Commercial,Coal,0
Bromley,2014,Industrial and Commercial,Coal,0.01025181
Camden,2014,Industrial and Commercial,Coal,0
City of London,2014,Industrial and Commercial,Coal,0
Croydon,2014,Industrial and Commercial,Coal,0.211959009
Ealing,2014,Industrial and Commercial,Coal,0.035314846
Enfield,2014,Industrial and Commercial,Coal,0.188043279
Greenwich,2014,Industrial and Commercial,Coal,0.099233
Hackney,2014,Industrial and Commercial,Coal,0.027287309
Hammersmith and Fulham,2014,Industrial and Commercial,Coal,0
Haringey,2014,Industrial and Commercial,Coal,1.44012594
Harrow,2014,Industrial and Commercial,Coal,0.165158262
Havering,2014,Industrial and Commercial,Coal,0.209502438
Hillingdon,2014,Industrial and Commercial,Coal,0.513303197
Hounslow,2014,Industrial and Commercial,Coal,0.051542696
Islington,2014,Industrial and Commercial,Coal,0.015159616
Kensington and Chelsea,2014,Industrial and Commercial,Coal,0.00909577
Kingston,2014,Industrial and Commercial,Coal,0.006063847
Lambeth,2014,Industrial and Commercial,Coal,0
Lewisham,2014,Industrial and Commercial,Coal,0
Merton,2014,Industrial and Commercial,Coal,0.008027536
Newham,2014,Industrial and Commercial,Coal,0.72247827
Redbridge,2014,Industrial and Commercial,Coal,0.003031923
Richmond,2014,Industrial and Commercial,Coal,0
Southwark,2014,Industrial and Commercial,Coal,0.323055086
Sutton,2014,Industrial and Commercial,Coal,1.215106262
Tower Hamlets,2014,Industrial and Commercial,Coal,0.078355092
Waltham Forest,2014,Industrial and Commercial,Coal,0
Wandsworth,2014,Industrial and Commercial,Coal,0
Westminster,2014,Industrial and Commercial,Coal,0.638082635
Unapportioned,2014,Industrial and Commercial,Coal,-
Barking and Dagenham,2014,Industrial and Commercial,Oil,40.04950516
Barnet,2014,Industrial and Commercial,Oil,10.98093579
Bexley,2014,Industrial and Commercial,Oil,38.08257538
Brent,2014,Industrial and Commercial,Oil,20.75187958
Bromley,2014,Industrial and Commercial,Oil,19.56462102
Camden,2014,Industrial and Commercial,Oil,11.00887783
City of London,2014,Industrial and Commercial,Oil,9.515205563
Croydon,2014,Industrial and Commercial,Oil,8.519219534
Ealing,2014,Industrial and Commercial,Oil,23.64951801
Enfield,2014,Industrial and Commercial,Oil,22.21599574
Greenwich,2014,Industrial and Commercial,Oil,11.18480775
Hackney,2014,Industrial and Commercial,Oil,4.204720126
Hammersmith and Fulham,2014,Industrial and Commercial,Oil,10.19958531
Haringey,2014,Industrial and Commercial,Oil,6.619714694
Harrow,2014,Industrial and Commercial,Oil,5.588966975
Havering,2014,Industrial and Commercial,Oil,12.7855982
Hillingdon,2014,Industrial and Commercial,Oil,117.3732485
Hounslow,2014,Industrial and Commercial,Oil,18.95984335
Islington,2014,Industrial and Commercial,Oil,8.764736771
Kensington and Chelsea,2014,Industrial and Commercial,Oil,1.916901202
Kingston,2014,Industrial and Commercial,Oil,9.831926447
Lambeth,2014,Industrial and Commercial,Oil,2.697799807
Lewisham,2014,Industrial and Commercial,Oil,2.432858533
Merton,2014,Industrial and Commercial,Oil,7.251655827
Newham,2014,Industrial and Commercial,Oil,31.61461249
Redbridge,2014,Industrial and Commercial,Oil,6.168408976
Richmond,2014,Industrial and Commercial,Oil,6.017533032
Southwark,2014,Industrial and Commercial,Oil,5.087497159
Sutton,2014,Industrial and Commercial,Oil,7.316883498
Tower Hamlets,2014,Industrial and Commercial,Oil,7.818216387
Waltham Forest,2014,Industrial and Commercial,Oil,8.513941579
Wandsworth,2014,Industrial and Commercial,Oil,5.046354629
Westminster,2014,Industrial and Commercial,Oil,56.76695813
Unapportioned,2014,Industrial and Commercial,Oil,-
Barking and Dagenham,2014,Industrial and Commercial,Waste and Renewables,9.859863359
Barnet,2014,Industrial and Commercial,Waste and Renewables,5.52288884
Bexley,2014,Industrial and Commercial,Waste and Renewables,10.99043969
Brent,2014,Industrial and Commercial,Waste and Renewables,4.029131093
Bromley,2014,Industrial and Commercial,Waste and Renewables,6.865505173
Camden,2014,Industrial and Commercial,Waste and Renewables,1.263030783
City of London,2014,Industrial and Commercial,Waste and Renewables,0.005497811
Croydon,2014,Industrial and Commercial,Waste and Renewables,9.031638068
Ealing,2014,Industrial and Commercial,Waste and Renewables,6.039523405
Enfield,2014,Industrial and Commercial,Waste and Renewables,14.39195319
Greenwich,2014,Industrial and Commercial,Waste and Renewables,5.607827688
Hackney,2014,Industrial and Commercial,Waste and Renewables,2.092293359
Hammersmith and Fulham,2014,Industrial and Commercial,Waste and Renewables,2.18839499
Haringey,2014,Industrial and Commercial,Waste and Renewables,4.317910858
Harrow,2014,Industrial and Commercial,Waste and Renewables,4.193868398
Havering,2014,Industrial and Commercial,Waste and Renewables,6.309539497
Hillingdon,2014,Industrial and Commercial,Waste and Renewables,47.87905941
Hounslow,2014,Industrial and Commercial,Waste and Renewables,8.755037524
Islington,2014,Industrial and Commercial,Waste and Renewables,1.540416278
Kensington and Chelsea,2014,Industrial and Commercial,Waste and Renewables,1.228132273
Kingston,2014,Industrial and Commercial,Waste and Renewables,3.249713517
Lambeth,2014,Industrial and Commercial,Waste and Renewables,3.855087157
Lewisham,2014,Industrial and Commercial,Waste and Renewables,6.044732407
Merton,2014,Industrial and Commercial,Waste and Renewables,5.692511087
Newham,2014,Industrial and Commercial,Waste and Renewables,6.269238169
Redbridge,2014,Industrial and Commercial,Waste and Renewables,6.041021741
Richmond,2014,Industrial and Commercial,Waste and Renewables,4.10466335
Southwark,2014,Industrial and Commercial,Waste and Renewables,3.047157133
Sutton,2014,Industrial and Commercial,Waste and Renewables,4.599320427
Tower Hamlets,2014,Industrial and Commercial,Waste and Renewables,6.179984951
Waltham Forest,2014,Industrial and Commercial,Waste and Renewables,6.53795046
Wandsworth,2014,Industrial and Commercial,Waste and Renewables,4.809175215
Westminster,2014,Industrial and Commercial,Waste and Renewables,1.246434904
Unapportioned,2014,Industrial and Commercial,Waste and Renewables,-
Barking and Dagenham,2014,Transport,Aviation,0
Barnet,2014,Transport,Aviation,0.226836457
Bexley,2014,Transport,Aviation,8.230594259
Brent,2014,Transport,Aviation,0.334508414
Bromley,2014,Transport,Aviation,1.410701574
Camden,2014,Transport,Aviation,0
City of London,2014,Transport,Aviation,1.277338555
Croydon,2014,Transport,Aviation,0.282965013
Ealing,2014,Transport,Aviation,0.181636926
Enfield,2014,Transport,Aviation,0.322362335
Greenwich,2014,Transport,Aviation,6.612406206
Hackney,2014,Transport,Aviation,0.116340286
Hammersmith and Fulham,2014,Transport,Aviation,15.09911274
Haringey,2014,Transport,Aviation,0
Harrow,2014,Transport,Aviation,0.239300136
Havering,2014,Transport,Aviation,2.929437697
Hillingdon,2014,Transport,Aviation,674.7452069
Hounslow,2014,Transport,Aviation,105.4894457
Islington,2014,Transport,Aviation,0
Kensington and Chelsea,2014,Transport,Aviation,1.909301507
Kingston,2014,Transport,Aviation,0
Lambeth,2014,Transport,Aviation,0
Lewisham,2014,Transport,Aviation,0.009393936
Merton,2014,Transport,Aviation,0
Newham,2014,Transport,Aviation,37.94085386
Redbridge,2014,Transport,Aviation,0.845285381
Richmond,2014,Transport,Aviation,44.67444809
Southwark,2014,Transport,Aviation,1.27148052
Sutton,2014,Transport,Aviation,0.044178973
Tower Hamlets,2014,Transport,Aviation,12.66328257
Waltham Forest,2014,Transport,Aviation,0.586037093
Wandsworth,2014,Transport,Aviation,13.4899079
Westminster,2014,Transport,Aviation,0
Unapportioned,2014,Transport,Aviation,-
Barking and Dagenham,2014,Transport,Shipping,6.368751648
Barnet,2014,Transport,Shipping,0
Bexley,2014,Transport,Shipping,4.561340067
Brent,2014,Transport,Shipping,0
Bromley,2014,Transport,Shipping,0
Camden,2014,Transport,Shipping,0
City of London,2014,Transport,Shipping,2.032987018
Croydon,2014,Transport,Shipping,0
Ealing,2014,Transport,Shipping,0
Enfield,2014,Transport,Shipping,0
Greenwich,2014,Transport,Shipping,4.236300108
Hackney,2014,Transport,Shipping,0
Hammersmith and Fulham,2014,Transport,Shipping,0.080509761
Haringey,2014,Transport,Shipping,0
Harrow,2014,Transport,Shipping,0
Havering,2014,Transport,Shipping,0.438166383
Hillingdon,2014,Transport,Shipping,0
Hounslow,2014,Transport,Shipping,0.098252464
Islington,2014,Transport,Shipping,0
Kensington and Chelsea,2014,Transport,Shipping,0.015149974
Kingston,2014,Transport,Shipping,0.036296904
Lambeth,2014,Transport,Shipping,1.181241394
Lewisham,2014,Transport,Shipping,0.00158885
Merton,2014,Transport,Shipping,0
Newham,2014,Transport,Shipping,1.463324884
Redbridge,2014,Transport,Shipping,0
Richmond,2014,Transport,Shipping,0.241155376
Southwark,2014,Transport,Shipping,2.403434974
Sutton,2014,Transport,Shipping,0
Tower Hamlets,2014,Transport,Shipping,6.196435751
Waltham Forest,2014,Transport,Shipping,0
Wandsworth,2014,Transport,Shipping,0.109735513
Westminster,2014,Transport,Shipping,1.740449997
Unapportioned,2014,Transport,Shipping,-
Barking and Dagenham,2014,Transport,Railways diesel,1.705768264
Barnet,2014,Transport,Railways diesel,5.419713617
Bexley,2014,Transport,Railways diesel,0.881898399
Brent,2014,Transport,Railways diesel,8.948791168
Bromley,2014,Transport,Railways diesel,0.763558901
Camden,2014,Transport,Railways diesel,7.006704066
City of London,2014,Transport,Railways diesel,0
Croydon,2014,Transport,Railways diesel,1.359427194
Ealing,2014,Transport,Railways diesel,14.45397051
Enfield,2014,Transport,Railways diesel,0.614198215
Greenwich,2014,Transport,Railways diesel,0.626263084
Hackney,2014,Transport,Railways diesel,0.867219151
Hammersmith and Fulham,2014,Transport,Railways diesel,2.884480059
Haringey,2014,Transport,Railways diesel,2.47459
Harrow,2014,Transport,Railways diesel,3.726786909
Havering,2014,Transport,Railways diesel,2.076492064
Hillingdon,2014,Transport,Railways diesel,11.48464612
Hounslow,2014,Transport,Railways diesel,0.392446261
Islington,2014,Transport,Railways diesel,1.820358665
Kensington and Chelsea,2014,Transport,Railways diesel,2.164333854
Kingston,2014,Transport,Railways diesel,0.575971582
Lambeth,2014,Transport,Railways diesel,0.958984026
Lewisham,2014,Transport,Railways diesel,1.408046198
Merton,2014,Transport,Railways diesel,0.743810976
Newham,2014,Transport,Railways diesel,2.476457045
Redbridge,2014,Transport,Railways diesel,0.735488348
Richmond,2014,Transport,Railways diesel,0.136729351
Southwark,2014,Transport,Railways diesel,0.709204209
Sutton,2014,Transport,Railways diesel,0
Tower Hamlets,2014,Transport,Railways diesel,0.001919134
Waltham Forest,2014,Transport,Railways diesel,2.101146546
Wandsworth,2014,Transport,Railways diesel,1.456241724
Westminster,2014,Transport,Railways diesel,2.974162546
Unapportioned,2014,Transport,Railways diesel,-
Barking and Dagenham,2014,Transport,Railways electric,19.99538776
Barnet,2014,Transport,Railways electric,35.63287682
Bexley,2014,Transport,Railways electric,9.302661613
Brent,2014,Transport,Railways electric,44.1516092
Bromley,2014,Transport,Railways electric,22.08224759
Camden,2014,Transport,Railways electric,47.00821917
City of London,2014,Transport,Railways electric,20.20680939
Croydon,2014,Transport,Railways electric,26.89482152
Ealing,2014,Transport,Railways electric,27.42685301
Enfield,2014,Transport,Railways electric,19.3191076
Greenwich,2014,Transport,Railways electric,14.21964498
Hackney,2014,Transport,Railways electric,10.77747098
Hammersmith and Fulham,2014,Transport,Railways electric,20.45929575
Haringey,2014,Transport,Railways electric,27.32840249
Harrow,2014,Transport,Railways electric,20.38163743
Havering,2014,Transport,Railways electric,20.44029255
Hillingdon,2014,Transport,Railways electric,23.43333835
Hounslow,2014,Transport,Railways electric,19.07721558
Islington,2014,Transport,Railways electric,24.56096003
Kensington and Chelsea,2014,Transport,Railways electric,25.61374049
Kingston,2014,Transport,Railways electric,7.760048278
Lambeth,2014,Transport,Railways electric,49.41501285
Lewisham,2014,Transport,Railways electric,22.36054496
Merton,2014,Transport,Railways electric,23.62314779
Newham,2014,Transport,Railways electric,45.57541486
Redbridge,2014,Transport,Railways electric,19.91870415
Richmond,2014,Transport,Railways electric,10.07024466
Southwark,2014,Transport,Railways electric,30.60286848
Sutton,2014,Transport,Railways electric,4.565793502
Tower Hamlets,2014,Transport,Railways electric,42.74947912
Waltham Forest,2014,Transport,Railways electric,14.00443843
Wandsworth,2014,Transport,Railways electric,43.28922017
Westminster,2014,Transport,Railways electric,69.0165076
Unapportioned,2014,Transport,Railways electric,47.02722815
Barking and Dagenham,2014,Transport,Road Transport,133.3444967
Barnet,2014,Transport,Road Transport,394.1272664
Bexley,2014,Transport,Road Transport,193.1111904
Brent,2014,Transport,Road Transport,210.3240952
Bromley,2014,Transport,Road Transport,256.0618306
Camden,2014,Transport,Road Transport,158.2867461
City of London,2014,Transport,Road Transport,53.77687113
Croydon,2014,Transport,Road Transport,240.4937337
Ealing,2014,Transport,Road Transport,288.2390176
Enfield,2014,Transport,Road Transport,365.9723183
Greenwich,2014,Transport,Road Transport,221.3550021
Hackney,2014,Transport,Road Transport,124.2997374
Hammersmith and Fulham,2014,Transport,Road Transport,115.5278827
Haringey,2014,Transport,Road Transport,136.9933902
Harrow,2014,Transport,Road Transport,142.0807403
Havering,2014,Transport,Road Transport,354.1499357
Hillingdon,2014,Transport,Road Transport,422.9905298
Hounslow,2014,Transport,Road Transport,297.46865
Islington,2014,Transport,Road Transport,102.2828152
Kensington and Chelsea,2014,Transport,Road Transport,121.1759368
Kingston,2014,Transport,Road Transport,162.875312
Lambeth,2014,Transport,Road Transport,168.4443019
Lewisham,2014,Transport,Road Transport,156.6157897
Merton,2014,Transport,Road Transport,133.9105968
Newham,2014,Transport,Road Transport,182.0820601
Redbridge,2014,Transport,Road Transport,259.5350873
Richmond,2014,Transport,Road Transport,168.0790917
Southwark,2014,Transport,Road Transport,165.0374236
Sutton,2014,Transport,Road Transport,114.9114795
Tower Hamlets,2014,Transport,Road Transport,161.3004897
Waltham Forest,2014,Transport,Road Transport,181.0992803
Wandsworth,2014,Transport,Road Transport,172.623718
Westminster,2014,Transport,Road Transport,261.6420081
Unapportioned,2014,Transport,Road Transport,-
Barking and Dagenham,2013,Domestic,Electricity,135.1094878
Barnet,2013,Domestic,Electricity,316.543736
Bexley,2013,Domestic,Electricity,193.6438903
Brent,2013,Domestic,Electricity,215.5688854
Bromley,2013,Domestic,Electricity,286.0071325
Camden,2013,Domestic,Electricity,179.2022143
City of London,2013,Domestic,Electricity,13.42140546
Croydon,2013,Domestic,Electricity,304.5616516
Ealing,2013,Domestic,Electricity,244.6042669
Enfield,2013,Domestic,Electricity,253.2735232
Greenwich,2013,Domestic,Electricity,187.4527614
Hackney,2013,Domestic,Electricity,174.3156295
Hammersmith and Fulham,2013,Domestic,Electricity,143.4127039
Haringey,2013,Domestic,Electricity,185.9340167
Harrow,2013,Domestic,Electricity,180.2916446
Havering,2013,Domestic,Electricity,208.5332744
Hillingdon,2013,Domestic,Electricity,218.8656979
Hounslow,2013,Domestic,Electricity,193.9211097
Islington,2013,Domestic,Electricity,160.2170268
Kensington and Chelsea,2013,Domestic,Electricity,190.2733247
Kingston,2013,Domestic,Electricity,136.8366575
Lambeth,2013,Domestic,Electricity,224.2893892
Lewisham,2013,Domestic,Electricity,209.9092955
Merton,2013,Domestic,Electricity,160.9050042
Newham,2013,Domestic,Electricity,188.5440085
Redbridge,2013,Domestic,Electricity,205.8394087
Richmond,2013,Domestic,Electricity,174.0442997
Southwark,2013,Domestic,Electricity,224.1343191
Sutton,2013,Domestic,Electricity,168.7130095
Tower Hamlets,2013,Domestic,Electricity,199.8406077
Waltham Forest,2013,Domestic,Electricity,179.7730099
Wandsworth,2013,Domestic,Electricity,250.887481
Westminster,2013,Domestic,Electricity,246.7204409
Unapportioned,2013,Domestic,Electricity,-
Barking and Dagenham,2013,Domestic,Gas,150.1203527
Barnet,2013,Domestic,Gas,445.7369589
Bexley,2013,Domestic,Gas,253.4095907
Brent,2013,Domestic,Gas,314.3361043
Bromley,2013,Domestic,Gas,417.2183861
Camden,2013,Domestic,Gas,197.6112704
City of London,2013,Domestic,Gas,6.421369154
Croydon,2013,Domestic,Gas,414.6828237
Ealing,2013,Domestic,Gas,343.6200608
Enfield,2013,Domestic,Gas,317.9478389
Greenwich,2013,Domestic,Gas,231.5977654
Hackney,2013,Domestic,Gas,200.4502951
Hammersmith and Fulham,2013,Domestic,Gas,182.6889687
Haringey,2013,Domestic,Gas,261.2460355
Harrow,2013,Domestic,Gas,288.7110965
Havering,2013,Domestic,Gas,274.5543075
Hillingdon,2013,Domestic,Gas,292.8322816
Hounslow,2013,Domestic,Gas,237.6540163
Islington,2013,Domestic,Gas,186.8901961
Kensington and Chelsea,2013,Domestic,Gas,182.8406713
Kingston,2013,Domestic,Gas,183.0927589
Lambeth,2013,Domestic,Gas,286.14975
Lewisham,2013,Domestic,Gas,270.6725733
Merton,2013,Domestic,Gas,218.4295792
Newham,2013,Domestic,Gas,221.5366488
Redbridge,2013,Domestic,Gas,293.5968554
Richmond,2013,Domestic,Gas,246.2845342
Southwark,2013,Domestic,Gas,213.2943818
Sutton,2013,Domestic,Gas,213.4475684
Tower Hamlets,2013,Domestic,Gas,145.8165113
Waltham Forest,2013,Domestic,Gas,245.6877642
Wandsworth,2013,Domestic,Gas,313.2881925
Westminster,2013,Domestic,Gas,201.7140521
Unapportioned,2013,Domestic,Gas,-
Barking and Dagenham,2013,Domestic,Coal,1.797591426
Barnet,2013,Domestic,Coal,1.512736832
Bexley,2013,Domestic,Coal,1.381288653
Brent,2013,Domestic,Coal,0.889346264
Bromley,2013,Domestic,Coal,2.827557224
Camden,2013,Domestic,Coal,0.801177873
City of London,2013,Domestic,Coal,0
Croydon,2013,Domestic,Coal,2.819004963
Ealing,2013,Domestic,Coal,2.46306103
Enfield,2013,Domestic,Coal,2.103416383
Greenwich,2013,Domestic,Coal,1.410468897
Hackney,2013,Domestic,Coal,1.055731361
Hammersmith and Fulham,2013,Domestic,Coal,0.367354591
Haringey,2013,Domestic,Coal,0.984458978
Harrow,2013,Domestic,Coal,0.925416014
Havering,2013,Domestic,Coal,4.430926033
Hillingdon,2013,Domestic,Coal,2.267738736
Hounslow,2013,Domestic,Coal,1.88054715
Islington,2013,Domestic,Coal,0.665503081
Kensington and Chelsea,2013,Domestic,Coal,0.709100016
Kingston,2013,Domestic,Coal,1.339876373
Lambeth,2013,Domestic,Coal,1.105839765
Lewisham,2013,Domestic,Coal,1.523600452
Merton,2013,Domestic,Coal,0.866952377
Newham,2013,Domestic,Coal,1.5217327
Redbridge,2013,Domestic,Coal,1.452003696
Richmond,2013,Domestic,Coal,1.626625008
Southwark,2013,Domestic,Coal,0.983545371
Sutton,2013,Domestic,Coal,2.086949851
Tower Hamlets,2013,Domestic,Coal,0.984751559
Waltham Forest,2013,Domestic,Coal,1.658131987
Wandsworth,2013,Domestic,Coal,0.831996238
Westminster,2013,Domestic,Coal,1.140758781
Unapportioned,2013,Domestic,Coal,-
Barking and Dagenham,2013,Domestic,Oil,0.677877886
Barnet,2013,Domestic,Oil,2.275396727
Bexley,2013,Domestic,Oil,1.580261696
Brent,2013,Domestic,Oil,1.3603112
Bromley,2013,Domestic,Oil,3.698877025
Camden,2013,Domestic,Oil,2.685625675
City of London,2013,Domestic,Oil,0.108252246
Croydon,2013,Domestic,Oil,2.335464259
Ealing,2013,Domestic,Oil,1.722336837
Enfield,2013,Domestic,Oil,1.659567899
Greenwich,2013,Domestic,Oil,1.226716401
Hackney,2013,Domestic,Oil,0.815615567
Hammersmith and Fulham,2013,Domestic,Oil,1.007731326
Haringey,2013,Domestic,Oil,0.843688783
Harrow,2013,Domestic,Oil,1.41705382
Havering,2013,Domestic,Oil,2.01218738
Hillingdon,2013,Domestic,Oil,2.426817294
Hounslow,2013,Domestic,Oil,1.872218069
Islington,2013,Domestic,Oil,0.85587817
Kensington and Chelsea,2013,Domestic,Oil,2.585109079
Kingston,2013,Domestic,Oil,0.882577921
Lambeth,2013,Domestic,Oil,1.651216125
Lewisham,2013,Domestic,Oil,1.085787694
Merton,2013,Domestic,Oil,1.175463456
Newham,2013,Domestic,Oil,0.507725241
Redbridge,2013,Domestic,Oil,1.276658805
Richmond,2013,Domestic,Oil,1.758143496
Southwark,2013,Domestic,Oil,2.088954899
Sutton,2013,Domestic,Oil,1.349726363
Tower Hamlets,2013,Domestic,Oil,1.241847679
Waltham Forest,2013,Domestic,Oil,0.792254422
Wandsworth,2013,Domestic,Oil,1.519444183
Westminster,2013,Domestic,Oil,3.78844773
Unapportioned,2013,Domestic,Oil,-
Barking and Dagenham,2013,Industrial and Commercial,Electricity w/o rail,185.8880687
Barnet,2013,Industrial and Commercial,Electricity w/o rail,219.1744604
Bexley,2013,Industrial and Commercial,Electricity w/o rail,184.6417551
Brent,2013,Industrial and Commercial,Electricity w/o rail,351.9443144
Bromley,2013,Industrial and Commercial,Electricity w/o rail,178.6829984
Camden,2013,Industrial and Commercial,Electricity w/o rail,639.493564
City of London,2013,Industrial and Commercial,Electricity w/o rail,1184.064963
Croydon,2013,Industrial and Commercial,Electricity w/o rail,284.907168
Ealing,2013,Industrial and Commercial,Electricity w/o rail,446.2138344
Enfield,2013,Industrial and Commercial,Electricity w/o rail,250.6825165
Greenwich,2013,Industrial and Commercial,Electricity w/o rail,202.889602
Hackney,2013,Industrial and Commercial,Electricity w/o rail,263.7695549
Hammersmith and Fulham,2013,Industrial and Commercial,Electricity w/o rail,332.9751927
Haringey,2013,Industrial and Commercial,Electricity w/o rail,162.4593676
Harrow,2013,Industrial and Commercial,Electricity w/o rail,100.8841972
Havering,2013,Industrial and Commercial,Electricity w/o rail,178.3892576
Hillingdon,2013,Industrial and Commercial,Electricity w/o rail,628.4361066
Hounslow,2013,Industrial and Commercial,Electricity w/o rail,466.2490659
Islington,2013,Industrial and Commercial,Electricity w/o rail,418.0486414
Kensington and Chelsea,2013,Industrial and Commercial,Electricity w/o rail,495.9943845
Kingston,2013,Industrial and Commercial,Electricity w/o rail,147.170883
Lambeth,2013,Industrial and Commercial,Electricity w/o rail,278.7248517
Lewisham,2013,Industrial and Commercial,Electricity w/o rail,124.9869537
Merton,2013,Industrial and Commercial,Electricity w/o rail,211.2159386
Newham,2013,Industrial and Commercial,Electricity w/o rail,482.0071013
Redbridge,2013,Industrial and Commercial,Electricity w/o rail,113.2696408
Richmond,2013,Industrial and Commercial,Electricity w/o rail,159.5711392
Southwark,2013,Industrial and Commercial,Electricity w/o rail,552.1137815
Sutton,2013,Industrial and Commercial,Electricity w/o rail,179.2464592
Tower Hamlets,2013,Industrial and Commercial,Electricity w/o rail,1158.908821
Waltham Forest,2013,Industrial and Commercial,Electricity w/o rail,154.4180303
Wandsworth,2013,Industrial and Commercial,Electricity w/o rail,158.6346584
