Year,Code,Area,Industry,Business Count
2011,E09000031,Waltham Forest                ,Public administration & defence,30
2011,E09000032,Wandsworth                    ,Public administration & defence,85
2011,E09000033,Westminster,Public administration & defence,400
2010,E09000001,City of London                ,Public administration & defence,55
2010,E09000002,Barking and Dagenham       ,Public administration & defence,20
2010,E09000003,Barnet                        ,Public administration & defence,95
2010,E09000004,Bexley                        ,Public administration & defence,35
2010,E09000005,Brent                         ,Public administration & defence,100
2010,E09000006,Bromley                       ,Public administration & defence,30
2010,E09000007,Camden                     ,Public administration & defence,110
2010,E09000008,Croydon                       ,Public administration & defence,75
2010,E09000009,Ealing                        ,Public administration & defence,35
2010,E09000010,Enfield                       ,Public administration & defence,40
2010,E09000011,Greenwich                     ,Public administration & defence,80
2010,E09000012,Hackney                       ,Public administration & defence,45
2010,E09000013,Hammersmith and Fulham        ,Public administration & defence,100
2010,E09000014,Haringey                      ,Public administration & defence,35
2010,E09000015,Harrow                        ,Public administration & defence,20
2010,E09000016,Havering                      ,Public administration & defence,35
2010,E09000017,Hillingdon                    ,Public administration & defence,65
2010,E09000018,Hounslow                      ,Public administration & defence,55
2010,E09000019,Islington                     ,Public administration & defence,75
2010,E09000020,Kensington and Chelsea        ,Public administration & defence,35
2010,E09000021,Kingston upon Thames          ,Public administration & defence,90
2010,E09000022,Lambeth                       ,Public administration & defence,165
2010,E09000023,Lewisham                      ,Public administration & defence,60
2010,E09000024,Merton                        ,Public administration & defence,35
2010,E09000025,Newham                        ,Public administration & defence,65
2010,E09000026,Redbridge                     ,Public administration & defence,50
2010,E09000027,Richmond upon Thames          ,Public administration & defence,30
2010,E09000028,Southwark                     ,Public administration & defence,120
2010,E09000029,Sutton                        ,Public administration & defence,40
2010,E09000030,Tower Hamlets                 ,Public administration & defence,75
2010,E09000031,Waltham Forest                ,Public administration & defence,30
2010,E09000032,Wandsworth                    ,Public administration & defence,80
2010,E09000033,Westminster,Public administration & defence,420
2009,E09000001,City of London                ,Public administration & defence,105
2009,E09000002,Barking and Dagenham       ,Public administration & defence,25
2009,E09000003,Barnet                        ,Public administration & defence,100
2009,E09000004,Bexley                        ,Public administration & defence,35
2009,E09000005,Brent                         ,Public administration & defence,90
2009,E09000006,Bromley                       ,Public administration & defence,35
2009,E09000007,Camden                     ,Public administration & defence,60
2009,E09000008,Croydon                       ,Public administration & defence,80
2009,E09000009,Ealing                        ,Public administration & defence,60
2009,E09000010,Enfield                       ,Public administration & defence,40
2009,E09000011,Greenwich                     ,Public administration & defence,75
2009,E09000012,Hackney                       ,Public administration & defence,40
2009,E09000013,Hammersmith and Fulham        ,Public administration & defence,105
2009,E09000014,Haringey                      ,Public administration & defence,40
2009,E09000015,Harrow                        ,Public administration & defence,20
2009,E09000016,Havering                      ,Public administration & defence,40
2009,E09000017,Hillingdon                    ,Public administration & defence,70
2009,E09000018,Hounslow                      ,Public administration & defence,55
2009,E09000019,Islington                     ,Public administration & defence,75
2009,E09000020,Kensington and Chelsea        ,Public administration & defence,30
2009,E09000021,Kingston upon Thames          ,Public administration & defence,100
2009,E09000022,Lambeth                       ,Public administration & defence,190
2009,E09000023,Lewisham                      ,Public administration & defence,55
2009,E09000024,Merton                        ,Public administration & defence,40
2009,E09000025,Newham                        ,Public administration & defence,60
2009,E09000026,Redbridge                     ,Public administration & defence,50
2009,E09000027,Richmond upon Thames          ,Public administration & defence,25
2009,E09000028,Southwark                     ,Public administration & defence,115
2009,E09000029,Sutton                        ,Public administration & defence,40
2009,E09000030,Tower Hamlets                 ,Public administration & defence,85
2009,E09000031,Waltham Forest                ,Public administration & defence,30
2009,E09000032,Wandsworth                    ,Public administration & defence,90
2009,E09000033,Westminster,Public administration & defence,365
2018,E09000001,City of London,Education,190
2018,E09000002,Barking and Dagenham,Education,130
2018,E09000003,Barnet,Education,410
2018,E09000004,Bexley,Education,165
2018,E09000005,Brent,Education,240
2018,E09000006,Bromley,Education,315
2018,E09000007,Camden,Education,495
2018,E09000008,Croydon,Education,310
2018,E09000009,Ealing,Education,290
2018,E09000010,Enfield,Education,210
2018,E09000011,Greenwich,Education,200
2018,E09000012,Hackney,Education,320
2018,E09000013,Hammersmith and Fulham,Education,250
2018,E09000014,Haringey,Education,210
2018,E09000015,Harrow,Education,215
2018,E09000016,Havering,Education,150
2018,E09000017,Hillingdon,Education,255
2018,E09000018,Hounslow,Education,195
2018,E09000019,Islington,Education,265
2018,E09000020,Kensington and Chelsea,Education,230
2018,E09000021,Kingston upon Thames,Education,140
2018,E09000022,Lambeth,Education,245
2018,E09000023,Lewisham,Education,190
2018,E09000024,Merton,Education,190
2018,E09000025,Newham,Education,225
2018,E09000026,Redbridge,Education,250
2018,E09000027,Richmond upon Thames,Education,280
2018,E09000028,Southwark,Education,320
2018,E09000029,Sutton,Education,150
2018,E09000030,Tower Hamlets,Education,335
2018,E09000031,Waltham Forest,Education,175
2018,E09000032,Wandsworth,Education,265
2018,E09000033,Westminster,Education,580
2017,E09000001,City of London,Education,200
2017,E09000002,Barking and Dagenham,Education,200
2017,E09000003,Barnet,Education,555
2017,E09000004,Bexley,Education,240
2017,E09000005,Brent,Education,355
2017,E09000006,Bromley,Education,420
2017,E09000007,Camden,Education,680
2017,E09000008,Croydon,Education,450
2017,E09000009,Ealing,Education,435
2017,E09000010,Enfield,Education,345
2017,E09000011,Greenwich,Education,340
2017,E09000012,Hackney,Education,425
2017,E09000013,Hammersmith and Fulham,Education,320
2017,E09000014,Haringey,Education,315
2017,E09000015,Harrow,Education,295
2017,E09000016,Havering,Education,275
2017,E09000017,Hillingdon,Education,310
2017,E09000018,Hounslow,Education,295
2017,E09000019,Islington,Education,395
2017,E09000020,Kensington and Chelsea,Education,300
2017,E09000021,Kingston upon Thames,Education,190
2017,E09000022,Lambeth,Education,415
2017,E09000023,Lewisham,Education,320
2017,E09000024,Merton,Education,290
2017,E09000025,Newham,Education,375
2017,E09000026,Redbridge,Education,390
2017,E09000027,Richmond upon Thames,Education,360
2017,E09000028,Southwark,Education,700
2017,E09000029,Sutton,Education,185
2017,E09000030,Tower Hamlets,Education,475
2017,E09000031,Waltham Forest,Education,280
2017,E09000032,Wandsworth,Education,415
2017,E09000033,Westminster,Education,660
2016,E09000001,City of London,Education,170
2016,E09000002,Barking and Dagenham,Education,170
2016,E09000003,Barnet,Education,505
2016,E09000004,Bexley,Education,205
2016,E09000005,Brent,Education,320
2016,E09000006,Bromley,Education,375
2016,E09000007,Camden,Education,630
2016,E09000008,Croydon,Education,365
2016,E09000009,Ealing,Education,365
2016,E09000010,Enfield,Education,290
2016,E09000011,Greenwich,Education,295
2016,E09000012,Hackney,Education,325
2016,E09000013,Hammersmith and Fulham,Education,265
2016,E09000014,Haringey,Education,260
2016,E09000015,Harrow,Education,250
2016,E09000016,Havering,Education,240
2016,E09000017,Hillingdon,Education,265
2016,E09000018,Hounslow,Education,255
2016,E09000019,Islington,Education,355
2016,E09000020,Kensington and Chelsea,Education,285
2016,E09000021,Kingston upon Thames,Education,185
2016,E09000022,Lambeth,Education,335
2016,E09000023,Lewisham,Education,260
2016,E09000024,Merton,Education,245
2016,E09000025,Newham,Education,300
2016,E09000026,Redbridge,Education,325
2016,E09000027,Richmond upon Thames,Education,325
2016,E09000028,Southwark,Education,385
2016,E09000029,Sutton,Education,180
2016,E09000030,Tower Hamlets,Education,425
2016,E09000031,Waltham Forest,Education,240
2016,E09000032,Wandsworth,Education,375
2016,E09000033,Westminster,Education,655
2015,E09000001,City of London,Education,135
2015,E09000002,Barking and Dagenham,Education,80
2015,E09000003,Barnet,Education,380
2015,E09000004,Bexley,Education,130
2015,E09000005,Brent,Education,240
2015,E09000006,Bromley,Education,275
2015,E09000007,Camden,Education,435
2015,E09000008,Croydon,Education,240
2015,E09000009,Ealing,Education,230
2015,E09000010,Enfield,Education,170
2015,E09000011,Greenwich,Education,175
2015,E09000012,Hackney,Education,225
2015,E09000013,Hammersmith and Fulham,Education,180
2015,E09000014,Haringey,Education,185
2015,E09000015,Harrow,Education,200
2015,E09000016,Havering,Education,125
2015,E09000017,Hillingdon,Education,230
2015,E09000018,Hounslow,Education,155
2015,E09000019,Islington,Education,265
2015,E09000020,Kensington and Chelsea,Education,180
2015,E09000021,Kingston upon Thames,Education,140
2015,E09000022,Lambeth,Education,235
2015,E09000023,Lewisham,Education,165
2015,E09000024,Merton,Education,165
2015,E09000025,Newham,Education,160
2015,E09000026,Redbridge,Education,230
2015,E09000027,Richmond upon Thames,Education,240
2015,E09000028,Southwark,Education,300
2015,E09000029,Sutton,Education,135
2015,E09000030,Tower Hamlets,Education,310
2015,E09000031,Waltham Forest,Education,150
2015,E09000032,Wandsworth,Education,245
2015,E09000033,Westminster,Education,490
2014,E09000001,City of London,Education,145
2014,E09000002,Barking and Dagenham,Education,160
2014,E09000003,Barnet,Education,475
2014,E09000004,Bexley,Education,185
2014,E09000005,Brent,Education,330
2014,E09000006,Bromley,Education,325
2014,E09000007,Camden,Education,590
2014,E09000008,Croydon,Education,320
2014,E09000009,Ealing,Education,335
2014,E09000010,Enfield,Education,260
2014,E09000011,Greenwich,Education,260
2014,E09000012,Hackney,Education,250
2014,E09000013,Hammersmith and Fulham,Education,240
2014,E09000014,Haringey,Education,230
2014,E09000015,Harrow,Education,245
2014,E09000016,Havering,Education,200
2014,E09000017,Hillingdon,Education,235
2014,E09000018,Hounslow,Education,235
2014,E09000019,Islington,Education,325
2014,E09000020,Kensington and Chelsea,Education,255
2014,E09000021,Kingston upon Thames,Education,180
2014,E09000022,Lambeth,Education,310
2014,E09000023,Lewisham,Education,245
2014,E09000024,Merton,Education,205
2014,E09000025,Newham,Education,250
2014,E09000026,Redbridge,Education,290
2014,E09000027,Richmond upon Thames,Education,325
2014,E09000028,Southwark,Education,350
2014,E09000029,Sutton,Education,160
2014,E09000030,Tower Hamlets,Education,370
2014,E09000031,Waltham Forest,Education,205
2014,E09000032,Wandsworth,Education,350
2014,E09000033,Westminster,Education,610
2013,E09000001,City of London,Education,130
2013,E09000002,Barking and Dagenham,Education,150
2013,E09000003,Barnet,Education,455
2013,E09000004,Bexley,Education,185
2013,E09000005,Brent,Education,320
2013,E09000006,Bromley,Education,320
2013,E09000007,Camden,Education,555
2013,E09000008,Croydon,Education,305
2013,E09000009,Ealing,Education,325
2013,E09000010,Enfield,Education,230
2013,E09000011,Greenwich,Education,250
2013,E09000012,Hackney,Education,260
2013,E09000013,Hammersmith and Fulham,Education,230
2013,E09000014,Haringey,Education,245
2013,E09000015,Harrow,Education,215
2013,E09000016,Havering,Education,180
2013,E09000017,Hillingdon,Education,225
2013,E09000018,Hounslow,Education,230
2013,E09000019,Islington,Education,315
2013,E09000020,Kensington and Chelsea,Education,240
2013,E09000021,Kingston upon Thames,Education,175
2013,E09000022,Lambeth,Education,295
2013,E09000023,Lewisham,Education,240
2013,E09000024,Merton,Education,200
2013,E09000025,Newham,Education,245
2013,E09000026,Redbridge,Education,280
2013,E09000027,Richmond upon Thames,Education,305
2013,E09000028,Southwark,Education,325
2013,E09000029,Sutton,Education,155
2013,E09000030,Tower Hamlets,Education,325
2013,E09000031,Waltham Forest,Education,200
2013,E09000032,Wandsworth,Education,330
2013,E09000033,Westminster,Education,590
2012,E09000001,City of London,Education,120
2012,E09000002,Barking and Dagenham,Education,150
2012,E09000003,Barnet,Education,430
2012,E09000004,Bexley,Education,175
2012,E09000005,Brent,Education,325
2012,E09000006,Bromley,Education,315
2012,E09000007,Camden,Education,520
2012,E09000008,Croydon,Education,310
2012,E09000009,Ealing,Education,330
2012,E09000010,Enfield,Education,245
2012,E09000011,Greenwich,Education,245
2012,E09000012,Hackney,Education,245
2012,E09000013,Hammersmith and Fulham,Education,220
2012,E09000014,Haringey,Education,245
2012,E09000015,Harrow,Education,225
2012,E09000016,Havering,Education,185
2012,E09000017,Hillingdon,Education,220
2012,E09000018,Hounslow,Education,220
2012,E09000019,Islington,Education,300
2012,E09000020,Kensington and Chelsea,Education,225
2012,E09000021,Kingston upon Thames,Education,180
2012,E09000022,Lambeth,Education,285
2012,E09000023,Lewisham,Education,225
2012,E09000024,Merton,Education,200
2012,E09000025,Newham,Education,240
2012,E09000026,Redbridge,Education,275
2012,E09000027,Richmond upon Thames,Education,285
2012,E09000028,Southwark,Education,345
2012,E09000029,Sutton,Education,150
2012,E09000030,Tower Hamlets,Education,305
2012,E09000031,Waltham Forest,Education,205
2012,E09000032,Wandsworth,Education,310
2012,E09000033,Westminster,Education,555
2011,E09000001,City of London                ,Education,110
2011,E09000002,Barking and Dagenham       ,Education,125
2011,E09000003,Barnet                        ,Education,390
2011,E09000004,Bexley                        ,Education,165
2011,E09000005,Brent                         ,Education,315
2011,E09000006,Bromley                       ,Education,295
2011,E09000007,Camden                     ,Education,480
2011,E09000008,Croydon                       ,Education,330
2011,E09000009,Ealing                        ,Education,315
2011,E09000010,Enfield                       ,Education,235
2011,E09000011,Greenwich                     ,Education,225
2011,E09000012,Hackney                       ,Education,245
2011,E09000013,Hammersmith and Fulham        ,Education,200
2011,E09000014,Haringey                      ,Education,240
2011,E09000015,Harrow                        ,Education,220
2011,E09000016,Havering                      ,Education,175
2011,E09000017,Hillingdon                    ,Education,220
2011,E09000018,Hounslow                      ,Education,225
2011,E09000019,Islington                     ,Education,275
2011,E09000020,Kensington and Chelsea        ,Education,225
2011,E09000021,Kingston upon Thames          ,Education,185
2011,E09000022,Lambeth                       ,Education,280
2011,E09000023,Lewisham                      ,Education,230
2011,E09000024,Merton                        ,Education,200
2011,E09000025,Newham                        ,Education,230
2011,E09000026,Redbridge                     ,Education,245
2011,E09000027,Richmond upon Thames          ,Education,280
2011,E09000028,Southwark                     ,Education,315
2011,E09000029,Sutton                        ,Education,145
2011,E09000030,Tower Hamlets                 ,Education,295
2011,E09000031,Waltham Forest                ,Education,190
2011,E09000032,Wandsworth                    ,Education,305
2011,E09000033,Westminster,Education,510
2010,E09000001,City of London                ,Education,95
2010,E09000002,Barking and Dagenham       ,Education,105
2010,E09000003,Barnet                        ,Education,375
2010,E09000004,Bexley                        ,Education,165
2010,E09000005,Brent                         ,Education,300
2010,E09000006,Bromley                       ,Education,285
2010,E09000007,Camden                     ,Education,465
2010,E09000008,Croydon                       ,Education,330
2010,E09000009,Ealing                        ,Education,320
2010,E09000010,Enfield                       ,Education,240
2010,E09000011,Greenwich                     ,Education,230
2010,E09000012,Hackney                       ,Education,240
2010,E09000013,Hammersmith and Fulham        ,Education,200
2010,E09000014,Haringey                      ,Education,235
2010,E09000015,Harrow                        ,Education,200
2010,E09000016,Havering                      ,Education,175
2010,E09000017,Hillingdon                    ,Education,215
2010,E09000018,Hounslow                      ,Education,205
2010,E09000019,Islington                     ,Education,260
2010,E09000020,Kensington and Chelsea        ,Education,230
2010,E09000021,Kingston upon Thames          ,Education,190
2010,E09000022,Lambeth                       ,Education,255
2010,E09000023,Lewisham                      ,Education,225
2010,E09000024,Merton                        ,Education,195
2010,E09000025,Newham                        ,Education,215
2010,E09000026,Redbridge                     ,Education,235
2010,E09000027,Richmond upon Thames          ,Education,280
2010,E09000028,Southwark                     ,Education,335
2010,E09000029,Sutton                        ,Education,145
2010,E09000030,Tower Hamlets                 ,Education,280
2010,E09000031,Waltham Forest                ,Education,185
2010,E09000032,Wandsworth                    ,Education,305
2010,E09000033,Westminster,Education,500
2009,E09000001,City of London                ,Education,475
2009,E09000002,Barking and Dagenham       ,Education,115
2009,E09000003,Barnet                        ,Education,350
2009,E09000004,Bexley                        ,Education,155
2009,E09000005,Brent                         ,Education,280
2009,E09000006,Bromley                       ,Education,285
2009,E09000007,Camden                     ,Education,90
2009,E09000008,Croydon                       ,Education,320
2009,E09000009,Ealing                        ,Education,305
2009,E09000010,Enfield                       ,Education,230
2009,E09000011,Greenwich                     ,Education,230
2009,E09000012,Hackney                       ,Education,225
2009,E09000013,Hammersmith and Fulham        ,Education,215
2009,E09000014,Haringey                      ,Education,230
2009,E09000015,Harrow                        ,Education,190
2009,E09000016,Havering                      ,Education,175
2009,E09000017,Hillingdon                    ,Education,215
2009,E09000018,Hounslow                      ,Education,205
2009,E09000019,Islington                     ,Education,265
2009,E09000020,Kensington and Chelsea        ,Education,220
2009,E09000021,Kingston upon Thames          ,Education,180
2009,E09000022,Lambeth                       ,Education,270
2009,E09000023,Lewisham                      ,Education,210
2009,E09000024,Merton                        ,Education,185
2009,E09000025,Newham                        ,Education,210
2009,E09000026,Redbridge                     ,Education,210
2009,E09000027,Richmond upon Thames          ,Education,265
2009,E09000028,Southwark                     ,Education,325
2009,E09000029,Sutton                        ,Education,140
2009,E09000030,Tower Hamlets                 ,Education,275
2009,E09000031,Waltham Forest                ,Education,195
2009,E09000032,Wandsworth                    ,Education,295
2009,E09000033,Westminster,Education,505
2018,E09000001,City of London,Health,245
2018,E09000002,Barking and Dagenham,Health,425
2018,E09000003,Barnet,Health,"1,085"
2018,E09000004,Bexley,Health,430
2018,E09000005,Brent,Health,635
2018,E09000006,Bromley,Health,670
2018,E09000007,Camden,Health,965
2018,E09000008,Croydon,Health,805
2018,E09000009,Ealing,Health,695
2018,E09000010,Enfield,Health,680
2018,E09000011,Greenwich,Health,545
2018,E09000012,Hackney,Health,600
2018,E09000013,Hammersmith and Fulham,Health,475
2018,E09000014,Haringey,Health,490
2018,E09000015,Harrow,Health,635
2018,E09000016,Havering,Health,485
2018,E09000017,Hillingdon,Health,530
2018,E09000018,Hounslow,Health,455
2018,E09000019,Islington,Health,645
2018,E09000020,Kensington and Chelsea,Health,515
2018,E09000021,Kingston upon Thames,Health,360
2018,E09000022,Lambeth,Health,625
2018,E09000023,Lewisham,Health,560
2018,E09000024,Merton,Health,485
2018,E09000025,Newham,Health,485
2018,E09000026,Redbridge,Health,740
2018,E09000027,Richmond upon Thames,Health,525
2018,E09000028,Southwark,Health,645
2018,E09000029,Sutton,Health,390
2018,E09000030,Tower Hamlets,Health,540
2018,E09000031,Waltham Forest,Health,445
2018,E09000032,Wandsworth,Health,680
2018,E09000033,Westminster,Health,"1,490"
2017,E09000001,City of London,Health,275
2017,E09000002,Barking and Dagenham,Health,790
2017,E09000003,Barnet,Health,"1,335"
2017,E09000004,Bexley,Health,715
2017,E09000005,Brent,Health,900
2017,E09000006,Bromley,Health,965
2017,E09000007,Camden,Health,"1,290"
2017,E09000008,Croydon,Health,"1,310"
2017,E09000009,Ealing,Health,960
2017,E09000010,Enfield,Health,"1,000"
2017,E09000011,Greenwich,Health,955
2017,E09000012,Hackney,Health,945
2017,E09000013,Hammersmith and Fulham,Health,750
2017,E09000014,Haringey,Health,740
2017,E09000015,Harrow,Health,790
2017,E09000016,Havering,Health,740
2017,E09000017,Hillingdon,Health,820
2017,E09000018,Hounslow,Health,750
2017,E09000019,Islington,Health,925
2017,E09000020,Kensington and Chelsea,Health,710
2017,E09000021,Kingston upon Thames,Health,540
2017,E09000022,Lambeth,Health,"1,100"
2017,E09000023,Lewisham,Health,905
2017,E09000024,Merton,Health,740
2017,E09000025,Newham,Health,850
2017,E09000026,Redbridge,Health,"1,080"
2017,E09000027,Richmond upon Thames,Health,705
2017,E09000028,Southwark,Health,"1,070"
2017,E09000029,Sutton,Health,605
2017,E09000030,Tower Hamlets,Health,875
2017,E09000031,Waltham Forest,Health,735
2017,E09000032,Wandsworth,Health,"1,135"
2017,E09000033,Westminster,Health,"1,875"
2016,E09000001,City of London,Health,255
2016,E09000002,Barking and Dagenham,Health,695
2016,E09000003,Barnet,Health,"1,260"
2016,E09000004,Bexley,Health,640
2016,E09000005,Brent,Health,835
2016,E09000006,Bromley,Health,920
2016,E09000007,Camden,Health,"1,190"
2016,E09000008,Croydon,Health,"1,245"
2016,E09000009,Ealing,Health,915
2016,E09000010,Enfield,Health,935
2016,E09000011,Greenwich,Health,840
2016,E09000012,Hackney,Health,840
2016,E09000013,Hammersmith and Fulham,Health,740
2016,E09000014,Haringey,Health,710
2016,E09000015,Harrow,Health,725
2016,E09000016,Havering,Health,675
2016,E09000017,Hillingdon,Health,720
2016,E09000018,Hounslow,Health,700
2016,E09000019,Islington,Health,895
2016,E09000020,Kensington and Chelsea,Health,710
2016,E09000021,Kingston upon Thames,Health,510
2016,E09000022,Lambeth,Health,"1,050"
2016,E09000023,Lewisham,Health,845
2016,E09000024,Merton,Health,720
2016,E09000025,Newham,Health,785
2016,E09000026,Redbridge,Health,990
2016,E09000027,Richmond upon Thames,Health,690
2016,E09000028,Southwark,Health,"1,010"
2016,E09000029,Sutton,Health,565
2016,E09000030,Tower Hamlets,Health,820
2016,E09000031,Waltham Forest,Health,705
2016,E09000032,Wandsworth,Health,"1,085"
2016,E09000033,Westminster,Health,"1,840"
2015,E09000001,City of London,Health,195
2015,E09000002,Barking and Dagenham,Health,395
2015,E09000003,Barnet,Health,"1,000"
2015,E09000004,Bexley,Health,410
2015,E09000005,Brent,Health,600
2015,E09000006,Bromley,Health,650
2015,E09000007,Camden,Health,895
2015,E09000008,Croydon,Health,845
2015,E09000009,Ealing,Health,695
2015,E09000010,Enfield,Health,660
2015,E09000011,Greenwich,Health,510
2015,E09000012,Hackney,Health,560
2015,E09000013,Hammersmith and Fulham,Health,560
2015,E09000014,Haringey,Health,535
2015,E09000015,Harrow,Health,600
2015,E09000016,Havering,Health,465
2015,E09000017,Hillingdon,Health,530
2015,E09000018,Hounslow,Health,495
2015,E09000019,Islington,Health,695
2015,E09000020,Kensington and Chelsea,Health,495
2015,E09000021,Kingston upon Thames,Health,340
2015,E09000022,Lambeth,Health,710
2015,E09000023,Lewisham,Health,580
2015,E09000024,Merton,Health,515
2015,E09000025,Newham,Health,515
2015,E09000026,Redbridge,Health,680
2015,E09000027,Richmond upon Thames,Health,500
2015,E09000028,Southwark,Health,665
2015,E09000029,Sutton,Health,405
2015,E09000030,Tower Hamlets,Health,540
2015,E09000031,Waltham Forest,Health,470
2015,E09000032,Wandsworth,Health,680
2015,E09000033,Westminster,Health,"1,490"
2014,E09000001,City of London,Health,225
2014,E09000002,Barking and Dagenham,Health,555
2014,E09000003,Barnet,Health,"1,090"
2014,E09000004,Bexley,Health,480
2014,E09000005,Brent,Health,725
2014,E09000006,Bromley,Health,805
2014,E09000007,Camden,Health,"1,080"
2014,E09000008,Croydon,Health,"1,005"
2014,E09000009,Ealing,Health,805
2014,E09000010,Enfield,Health,780
2014,E09000011,Greenwich,Health,640
2014,E09000012,Hackney,Health,660
2014,E09000013,Hammersmith and Fulham,Health,595
2014,E09000014,Haringey,Health,580
2014,E09000015,Harrow,Health,640
2014,E09000016,Havering,Health,540
2014,E09000017,Hillingdon,Health,610
2014,E09000018,Hounslow,Health,625
2014,E09000019,Islington,Health,780
2014,E09000020,Kensington and Chelsea,Health,635
2014,E09000021,Kingston upon Thames,Health,460
2014,E09000022,Lambeth,Health,795
2014,E09000023,Lewisham,Health,665
2014,E09000024,Merton,Health,565
2014,E09000025,Newham,Health,620
2014,E09000026,Redbridge,Health,780
2014,E09000027,Richmond upon Thames,Health,595
2014,E09000028,Southwark,Health,815
2014,E09000029,Sutton,Health,495
2014,E09000030,Tower Hamlets,Health,695
2014,E09000031,Waltham Forest,Health,565
2014,E09000032,Wandsworth,Health,830
2014,E09000033,Westminster,Health,"1,760"
2013,E09000001,City of London,Health,215
2013,E09000002,Barking and Dagenham,Health,505
2013,E09000003,Barnet,Health,"1,015"
2013,E09000004,Bexley,Health,415
2013,E09000005,Brent,Health,655
2013,E09000006,Bromley,Health,760
2013,E09000007,Camden,Health,"1,010"
2013,E09000008,Croydon,Health,910
2013,E09000009,Ealing,Health,720
2013,E09000010,Enfield,Health,710
2013,E09000011,Greenwich,Health,570
2013,E09000012,Hackney,Health,595
2013,E09000013,Hammersmith and Fulham,Health,535
2013,E09000014,Haringey,Health,545
2013,E09000015,Harrow,Health,610
2013,E09000016,Havering,Health,470
2013,E09000017,Hillingdon,Health,550
2013,E09000018,Hounslow,Health,575
2013,E09000019,Islington,Health,690
2013,E09000020,Kensington and Chelsea,Health,615
2013,E09000021,Kingston upon Thames,Health,450
2013,E09000022,Lambeth,Health,730
2013,E09000023,Lewisham,Health,610
2013,E09000024,Merton,Health,495
2013,E09000025,Newham,Health,580
2013,E09000026,Redbridge,Health,695
2013,E09000027,Richmond upon Thames,Health,560
2013,E09000028,Southwark,Health,730
2013,E09000029,Sutton,Health,450
2013,E09000030,Tower Hamlets,Health,645
2013,E09000031,Waltham Forest,Health,525
2013,E09000032,Wandsworth,Health,765
2013,E09000033,Westminster,Health,"1,700"
2012,E09000001,City of London,Health,215
2012,E09000002,Barking and Dagenham,Health,480
2012,E09000003,Barnet,Health,"1,010"
2012,E09000004,Bexley,Health,435
2012,E09000005,Brent,Health,670
2012,E09000006,Bromley,Health,760
2012,E09000007,Camden,Health,"1,025"
2012,E09000008,Croydon,Health,855
2012,E09000009,Ealing,Health,705
2012,E09000010,Enfield,Health,680
2012,E09000011,Greenwich,Health,565
2012,E09000012,Hackney,Health,590
2012,E09000013,Hammersmith and Fulham,Health,485
2012,E09000014,Haringey,Health,550
2012,E09000015,Harrow,Health,605
2012,E09000016,Havering,Health,455
2012,E09000017,Hillingdon,Health,530
2012,E09000018,Hounslow,Health,590
2012,E09000019,Islington,Health,690
2012,E09000020,Kensington and Chelsea,Health,605
2012,E09000021,Kingston upon Thames,Health,465
2012,E09000022,Lambeth,Health,740
2012,E09000023,Lewisham,Health,605
2012,E09000024,Merton,Health,480
2012,E09000025,Newham,Health,570
2012,E09000026,Redbridge,Health,660
2012,E09000027,Richmond upon Thames,Health,570
2012,E09000028,Southwark,Health,780
2012,E09000029,Sutton,Health,445
2012,E09000030,Tower Hamlets,Health,615
2012,E09000031,Waltham Forest,Health,545
2012,E09000032,Wandsworth,Health,765
2012,E09000033,Westminster,Health,"1,685"
2011,E09000001,City of London                ,Health,185
2011,E09000002,Barking and Dagenham       ,Health,415
2011,E09000003,Barnet                        ,Health,905
2011,E09000004,Bexley                        ,Health,375
2011,E09000005,Brent                         ,Health,635
2011,E09000006,Bromley                       ,Health,680
2011,E09000007,Camden                     ,Health,970
2011,E09000008,Croydon                       ,Health,820
2011,E09000009,Ealing                        ,Health,650
2011,E09000010,Enfield                       ,Health,635
2011,E09000011,Greenwich                     ,Health,520
2011,E09000012,Hackney                       ,Health,555
2011,E09000013,Hammersmith and Fulham        ,Health,465
2011,E09000014,Haringey                      ,Health,520
2011,E09000015,Harrow                        ,Health,545
2011,E09000016,Havering                      ,Health,405
2011,E09000017,Hillingdon                    ,Health,470
2011,E09000018,Hounslow                      ,Health,540
2011,E09000019,Islington                     ,Health,635
2011,E09000020,Kensington and Chelsea        ,Health,575
2011,E09000021,Kingston upon Thames          ,Health,425
2011,E09000022,Lambeth                       ,Health,695
2011,E09000023,Lewisham                      ,Health,545
2011,E09000024,Merton                        ,Health,460
2011,E09000025,Newham                        ,Health,485
2011,E09000026,Redbridge                     ,Health,590
2011,E09000027,Richmond upon Thames          ,Health,530
2011,E09000028,Southwark                     ,Health,790
2011,E09000029,Sutton                        ,Health,430
2011,E09000030,Tower Hamlets                 ,Health,565
2011,E09000031,Waltham Forest                ,Health,505
2011,E09000032,Wandsworth                    ,Health,745
2011,E09000033,Westminster,Health,"1,615"
2010,E09000001,City of London                ,Health,175
2010,E09000002,Barking and Dagenham       ,Health,260
2010,E09000003,Barnet                        ,Health,835
2010,E09000004,Bexley                        ,Health,345
2010,E09000005,Brent                         ,Health,605
2010,E09000006,Bromley                       ,Health,645
2010,E09000007,Camden                     ,Health,910
2010,E09000008,Croydon                       ,Health,810
2010,E09000009,Ealing                        ,Health,605
2010,E09000010,Enfield                       ,Health,590
2010,E09000011,Greenwich                     ,Health,480
2010,E09000012,Hackney                       ,Health,525
2010,E09000013,Hammersmith and Fulham        ,Health,475
