Month-Year,GMT,concentration,Measure,Location,Year,Month
Nov-14,13:00,20.2,PM10 Particulate,Background,2014,11
Nov-14,14:00,20.4,PM10 Particulate,Background,2014,11
Nov-14,15:00,21.3,PM10 Particulate,Background,2014,11
Nov-14,16:00,23.0,PM10 Particulate,Background,2014,11
Nov-14,17:00,23.5,PM10 Particulate,Background,2014,11
Nov-14,18:00,24.0,PM10 Particulate,Background,2014,11
Nov-14,19:00,25.5,PM10 Particulate,Background,2014,11
Nov-14,20:00,26.8,PM10 Particulate,Background,2014,11
Nov-14,21:00,26.2,PM10 Particulate,Background,2014,11
Nov-14,22:00,25.2,PM10 Particulate,Background,2014,11
Nov-14,23:00,23.2,PM10 Particulate,Background,2014,11
Dec-14,00:00,14.6,PM10 Particulate,Background,2014,12
Dec-14,01:00,13.6,PM10 Particulate,Background,2014,12
Dec-14,02:00,12.7,PM10 Particulate,Background,2014,12
Dec-14,03:00,12.3,PM10 Particulate,Background,2014,12
Dec-14,04:00,11.7,PM10 Particulate,Background,2014,12
Dec-14,05:00,11.7,PM10 Particulate,Background,2014,12
Dec-14,06:00,12.3,PM10 Particulate,Background,2014,12
Dec-14,07:00,13.1,PM10 Particulate,Background,2014,12
Dec-14,08:00,14.3,PM10 Particulate,Background,2014,12
Dec-14,09:00,15.0,PM10 Particulate,Background,2014,12
Dec-14,10:00,14.8,PM10 Particulate,Background,2014,12
Dec-14,11:00,15.2,PM10 Particulate,Background,2014,12
Dec-14,12:00,15.3,PM10 Particulate,Background,2014,12
Dec-14,13:00,15.4,PM10 Particulate,Background,2014,12
Dec-14,14:00,14.8,PM10 Particulate,Background,2014,12
Dec-14,15:00,15.6,PM10 Particulate,Background,2014,12
Dec-14,16:00,16.5,PM10 Particulate,Background,2014,12
Dec-14,17:00,17.1,PM10 Particulate,Background,2014,12
Dec-14,18:00,17.5,PM10 Particulate,Background,2014,12
Dec-14,19:00,17.8,PM10 Particulate,Background,2014,12
Dec-14,20:00,18.0,PM10 Particulate,Background,2014,12
Dec-14,21:00,17.0,PM10 Particulate,Background,2014,12
Dec-14,22:00,16.7,PM10 Particulate,Background,2014,12
Dec-14,23:00,15.6,PM10 Particulate,Background,2014,12
Jan-15,00:00,15.3,PM10 Particulate,Background,2015,01
Jan-15,01:00,14.4,PM10 Particulate,Background,2015,01
Jan-15,02:00,13.5,PM10 Particulate,Background,2015,01
Jan-15,03:00,13.1,PM10 Particulate,Background,2015,01
Jan-15,04:00,12.3,PM10 Particulate,Background,2015,01
Jan-15,05:00,12.4,PM10 Particulate,Background,2015,01
Jan-15,06:00,12.9,PM10 Particulate,Background,2015,01
Jan-15,07:00,14.1,PM10 Particulate,Background,2015,01
Jan-15,08:00,15.4,PM10 Particulate,Background,2015,01
Jan-15,09:00,17.4,PM10 Particulate,Background,2015,01
Jan-15,10:00,17.3,PM10 Particulate,Background,2015,01
Jan-15,11:00,17.5,PM10 Particulate,Background,2015,01
Jan-15,12:00,17.0,PM10 Particulate,Background,2015,01
Jan-15,13:00,16.4,PM10 Particulate,Background,2015,01
Jan-15,14:00,16.0,PM10 Particulate,Background,2015,01
Jan-15,15:00,16.5,PM10 Particulate,Background,2015,01
Jan-15,16:00,17.0,PM10 Particulate,Background,2015,01
Jan-15,17:00,17.2,PM10 Particulate,Background,2015,01
Jan-15,18:00,17.8,PM10 Particulate,Background,2015,01
Jan-15,19:00,17.9,PM10 Particulate,Background,2015,01
Jan-15,20:00,17.5,PM10 Particulate,Background,2015,01
Jan-15,21:00,17.2,PM10 Particulate,Background,2015,01
Jan-15,22:00,16.7,PM10 Particulate,Background,2015,01
Jan-15,23:00,15.3,PM10 Particulate,Background,2015,01
Feb-15,00:00,17.8,PM10 Particulate,Background,2015,02
Feb-15,01:00,17.5,PM10 Particulate,Background,2015,02
Feb-15,02:00,17.0,PM10 Particulate,Background,2015,02
Feb-15,03:00,16.8,PM10 Particulate,Background,2015,02
Feb-15,04:00,16.5,PM10 Particulate,Background,2015,02
Feb-15,05:00,16.1,PM10 Particulate,Background,2015,02
Feb-15,06:00,16.0,PM10 Particulate,Background,2015,02
Feb-15,07:00,17.2,PM10 Particulate,Background,2015,02
Feb-15,08:00,18.5,PM10 Particulate,Background,2015,02
Feb-15,09:00,18.6,PM10 Particulate,Background,2015,02
Feb-15,10:00,17.8,PM10 Particulate,Background,2015,02
Feb-15,11:00,18.0,PM10 Particulate,Background,2015,02
Feb-15,12:00,17.5,PM10 Particulate,Background,2015,02
Feb-15,13:00,17.5,PM10 Particulate,Background,2015,02
Feb-15,14:00,17.9,PM10 Particulate,Background,2015,02
Feb-15,15:00,17.9,PM10 Particulate,Background,2015,02
Feb-15,16:00,17.3,PM10 Particulate,Background,2015,02
Feb-15,17:00,18.2,PM10 Particulate,Background,2015,02
Feb-15,18:00,19.3,PM10 Particulate,Background,2015,02
Feb-15,19:00,20.0,PM10 Particulate,Background,2015,02
Feb-15,20:00,20.2,PM10 Particulate,Background,2015,02
Feb-15,21:00,19.8,PM10 Particulate,Background,2015,02
Feb-15,22:00,19.1,PM10 Particulate,Background,2015,02
Feb-15,23:00,18.3,PM10 Particulate,Background,2015,02
Mar-15,00:00,21.7,PM10 Particulate,Background,2015,03
Mar-15,01:00,21.6,PM10 Particulate,Background,2015,03
Mar-15,02:00,21.1,PM10 Particulate,Background,2015,03
Mar-15,03:00,20.3,PM10 Particulate,Background,2015,03
Mar-15,04:00,19.8,PM10 Particulate,Background,2015,03
Mar-15,05:00,20.2,PM10 Particulate,Background,2015,03
Mar-15,06:00,21.1,PM10 Particulate,Background,2015,03
Mar-15,07:00,22.8,PM10 Particulate,Background,2015,03
Mar-15,08:00,24.7,PM10 Particulate,Background,2015,03
Mar-15,09:00,25.2,PM10 Particulate,Background,2015,03
Mar-15,10:00,24.6,PM10 Particulate,Background,2015,03
Mar-15,11:00,24.3,PM10 Particulate,Background,2015,03
Mar-15,12:00,23.7,PM10 Particulate,Background,2015,03
Mar-15,13:00,23.4,PM10 Particulate,Background,2015,03
Mar-15,14:00,23.7,PM10 Particulate,Background,2015,03
Mar-15,15:00,23.4,PM10 Particulate,Background,2015,03
Mar-15,16:00,23.0,PM10 Particulate,Background,2015,03
Mar-15,17:00,23.0,PM10 Particulate,Background,2015,03
Mar-15,18:00,23.9,PM10 Particulate,Background,2015,03
Mar-15,19:00,24.6,PM10 Particulate,Background,2015,03
Mar-15,20:00,24.8,PM10 Particulate,Background,2015,03
Mar-15,21:00,24.6,PM10 Particulate,Background,2015,03
Mar-15,22:00,23.9,PM10 Particulate,Background,2015,03
Mar-15,23:00,22.4,PM10 Particulate,Background,2015,03
Apr-15,00:00,16.8,PM10 Particulate,Background,2015,04
Apr-15,01:00,16.3,PM10 Particulate,Background,2015,04
Apr-15,02:00,15.6,PM10 Particulate,Background,2015,04
Apr-15,03:00,15.9,PM10 Particulate,Background,2015,04
Apr-15,04:00,16.6,PM10 Particulate,Background,2015,04
Apr-15,05:00,18.4,PM10 Particulate,Background,2015,04
Apr-15,06:00,20.5,PM10 Particulate,Background,2015,04
Apr-15,07:00,22.3,PM10 Particulate,Background,2015,04
Apr-15,08:00,23.2,PM10 Particulate,Background,2015,04
Apr-15,09:00,21.5,PM10 Particulate,Background,2015,04
Apr-15,10:00,20.4,PM10 Particulate,Background,2015,04
Apr-15,11:00,19.9,PM10 Particulate,Background,2015,04
Apr-15,12:00,19.6,PM10 Particulate,Background,2015,04
Apr-15,13:00,19.4,PM10 Particulate,Background,2015,04
Apr-15,14:00,19.6,PM10 Particulate,Background,2015,04
Apr-15,15:00,19.2,PM10 Particulate,Background,2015,04
Apr-15,16:00,19.2,PM10 Particulate,Background,2015,04
Apr-15,17:00,19.4,PM10 Particulate,Background,2015,04
Apr-15,18:00,19.1,PM10 Particulate,Background,2015,04
Apr-15,19:00,19.6,PM10 Particulate,Background,2015,04
Apr-15,20:00,20.8,PM10 Particulate,Background,2015,04
Apr-15,21:00,19.5,PM10 Particulate,Background,2015,04
Apr-15,22:00,18.6,PM10 Particulate,Background,2015,04
Apr-15,23:00,17.7,PM10 Particulate,Background,2015,04
May-15,00:00,13.6,PM10 Particulate,Background,2015,05
May-15,01:00,13.1,PM10 Particulate,Background,2015,05
May-15,02:00,12.6,PM10 Particulate,Background,2015,05
May-15,03:00,12.3,PM10 Particulate,Background,2015,05
May-15,04:00,13.0,PM10 Particulate,Background,2015,05
May-15,05:00,12.9,PM10 Particulate,Background,2015,05
May-15,06:00,13.6,PM10 Particulate,Background,2015,05
May-15,07:00,14.8,PM10 Particulate,Background,2015,05
May-15,08:00,15.2,PM10 Particulate,Background,2015,05
May-15,09:00,14.5,PM10 Particulate,Background,2015,05
May-15,10:00,15.1,PM10 Particulate,Background,2015,05
May-15,11:00,15.5,PM10 Particulate,Background,2015,05
May-15,12:00,15.5,PM10 Particulate,Background,2015,05
May-15,13:00,15.5,PM10 Particulate,Background,2015,05
May-15,14:00,15.6,PM10 Particulate,Background,2015,05
May-15,15:00,15.6,PM10 Particulate,Background,2015,05
May-15,16:00,15.1,PM10 Particulate,Background,2015,05
May-15,17:00,14.6,PM10 Particulate,Background,2015,05
May-15,18:00,14.8,PM10 Particulate,Background,2015,05
May-15,19:00,15.1,PM10 Particulate,Background,2015,05
May-15,20:00,15.2,PM10 Particulate,Background,2015,05
May-15,21:00,14.7,PM10 Particulate,Background,2015,05
May-15,22:00,14.3,PM10 Particulate,Background,2015,05
May-15,23:00,14.1,PM10 Particulate,Background,2015,05
Jun-15,00:00,15.1,PM10 Particulate,Background,2015,06
Jun-15,01:00,14.5,PM10 Particulate,Background,2015,06
Jun-15,02:00,13.8,PM10 Particulate,Background,2015,06
Jun-15,03:00,14.0,PM10 Particulate,Background,2015,06
Jun-15,04:00,14.1,PM10 Particulate,Background,2015,06
Jun-15,05:00,14.9,PM10 Particulate,Background,2015,06
Jun-15,06:00,16.4,PM10 Particulate,Background,2015,06
Jun-15,07:00,17.8,PM10 Particulate,Background,2015,06
Jun-15,08:00,18.6,PM10 Particulate,Background,2015,06
Jun-15,09:00,17.5,PM10 Particulate,Background,2015,06
Jun-15,10:00,18.4,PM10 Particulate,Background,2015,06
Jun-15,11:00,18.6,PM10 Particulate,Background,2015,06
Jun-15,12:00,18.2,PM10 Particulate,Background,2015,06
Jun-15,13:00,19.8,PM10 Particulate,Background,2015,06
Jun-15,14:00,20.0,PM10 Particulate,Background,2015,06
Jun-15,15:00,18.7,PM10 Particulate,Background,2015,06
Jun-15,16:00,18.1,PM10 Particulate,Background,2015,06
Jun-15,17:00,17.5,PM10 Particulate,Background,2015,06
Jun-15,18:00,18.0,PM10 Particulate,Background,2015,06
Jun-15,19:00,17.9,PM10 Particulate,Background,2015,06
Jun-15,20:00,18.4,PM10 Particulate,Background,2015,06
Jun-15,21:00,17.7,PM10 Particulate,Background,2015,06
Jun-15,22:00,17.2,PM10 Particulate,Background,2015,06
Jun-15,23:00,16.2,PM10 Particulate,Background,2015,06
Jul-15,00:00,14.4,PM10 Particulate,Background,2015,07
Jul-15,01:00,14.3,PM10 Particulate,Background,2015,07
Jul-15,02:00,14.4,PM10 Particulate,Background,2015,07
Jul-15,03:00,14.8,PM10 Particulate,Background,2015,07
Jul-15,04:00,15.0,PM10 Particulate,Background,2015,07
Jul-15,05:00,15.6,PM10 Particulate,Background,2015,07
Jul-15,06:00,16.0,PM10 Particulate,Background,2015,07
Jul-15,07:00,16.1,PM10 Particulate,Background,2015,07
Jul-15,08:00,16.0,PM10 Particulate,Background,2015,07
Jul-15,09:00,15.3,PM10 Particulate,Background,2015,07
Jul-15,10:00,15.9,PM10 Particulate,Background,2015,07
Jul-15,11:00,15.7,PM10 Particulate,Background,2015,07
Jul-15,12:00,15.6,PM10 Particulate,Background,2015,07
Jul-15,13:00,15.4,PM10 Particulate,Background,2015,07
Jul-15,14:00,15.6,PM10 Particulate,Background,2015,07
Jul-15,15:00,15.1,PM10 Particulate,Background,2015,07
Jul-15,16:00,14.6,PM10 Particulate,Background,2015,07
Jul-15,17:00,14.7,PM10 Particulate,Background,2015,07
Jul-15,18:00,15.7,PM10 Particulate,Background,2015,07
Jul-15,19:00,15.4,PM10 Particulate,Background,2015,07
Jul-15,20:00,15.5,PM10 Particulate,Background,2015,07
Jul-15,21:00,14.6,PM10 Particulate,Background,2015,07
Jul-15,22:00,14.4,PM10 Particulate,Background,2015,07
Jul-15,23:00,13.9,PM10 Particulate,Background,2015,07
Aug-15,00:00,15.6,PM10 Particulate,Background,2015,08
Aug-15,01:00,15.6,PM10 Particulate,Background,2015,08
Aug-15,02:00,15.6,PM10 Particulate,Background,2015,08
Aug-15,03:00,15.9,PM10 Particulate,Background,2015,08
Aug-15,04:00,16.0,PM10 Particulate,Background,2015,08
Aug-15,05:00,16.7,PM10 Particulate,Background,2015,08
Aug-15,06:00,17.0,PM10 Particulate,Background,2015,08
Aug-15,07:00,16.4,PM10 Particulate,Background,2015,08
Aug-15,08:00,15.2,PM10 Particulate,Background,2015,08
Aug-15,09:00,14.5,PM10 Particulate,Background,2015,08
Aug-15,10:00,15.0,PM10 Particulate,Background,2015,08
Aug-15,11:00,15.4,PM10 Particulate,Background,2015,08
Aug-15,12:00,15.8,PM10 Particulate,Background,2015,08
Aug-15,13:00,14.5,PM10 Particulate,Background,2015,08
Aug-15,14:00,14.9,PM10 Particulate,Background,2015,08
Aug-15,15:00,15.1,PM10 Particulate,Background,2015,08
Aug-15,16:00,14.7,PM10 Particulate,Background,2015,08
Aug-15,17:00,14.4,PM10 Particulate,Background,2015,08
Aug-15,18:00,15.9,PM10 Particulate,Background,2015,08
Aug-15,19:00,16.7,PM10 Particulate,Background,2015,08
Aug-15,20:00,17.5,PM10 Particulate,Background,2015,08
Aug-15,21:00,17.3,PM10 Particulate,Background,2015,08
Aug-15,22:00,16.7,PM10 Particulate,Background,2015,08
Aug-15,23:00,16.0,PM10 Particulate,Background,2015,08
Sep-15,00:00,14.1,PM10 Particulate,Background,2015,09
Sep-15,01:00,13.9,PM10 Particulate,Background,2015,09
Sep-15,02:00,13.6,PM10 Particulate,Background,2015,09
Sep-15,03:00,13.1,PM10 Particulate,Background,2015,09
Sep-15,04:00,13.7,PM10 Particulate,Background,2015,09
Sep-15,05:00,14.8,PM10 Particulate,Background,2015,09
Sep-15,06:00,17.7,PM10 Particulate,Background,2015,09
Sep-15,07:00,19.1,PM10 Particulate,Background,2015,09
Sep-15,08:00,18.3,PM10 Particulate,Background,2015,09
Sep-15,09:00,15.9,PM10 Particulate,Background,2015,09
Sep-15,10:00,14.8,PM10 Particulate,Background,2015,09
Sep-15,11:00,14.1,PM10 Particulate,Background,2015,09
Sep-15,12:00,13.7,PM10 Particulate,Background,2015,09
Sep-15,13:00,13.3,PM10 Particulate,Background,2015,09
Sep-15,14:00,13.3,PM10 Particulate,Background,2015,09
Sep-15,15:00,13.7,PM10 Particulate,Background,2015,09
Sep-15,16:00,13.7,PM10 Particulate,Background,2015,09
Sep-15,17:00,13.9,PM10 Particulate,Background,2015,09
Sep-15,18:00,15.2,PM10 Particulate,Background,2015,09
Sep-15,19:00,16.4,PM10 Particulate,Background,2015,09
Sep-15,20:00,16.4,PM10 Particulate,Background,2015,09
Sep-15,21:00,16.4,PM10 Particulate,Background,2015,09
Sep-15,22:00,15.7,PM10 Particulate,Background,2015,09
Sep-15,23:00,15.1,PM10 Particulate,Background,2015,09
Oct-15,00:00,18.1,PM10 Particulate,Background,2015,10
Oct-15,01:00,17.6,PM10 Particulate,Background,2015,10
Oct-15,02:00,17.5,PM10 Particulate,Background,2015,10
Oct-15,03:00,17.4,PM10 Particulate,Background,2015,10
Oct-15,04:00,17.1,PM10 Particulate,Background,2015,10
Oct-15,05:00,17.3,PM10 Particulate,Background,2015,10
Oct-15,06:00,19.4,PM10 Particulate,Background,2015,10
Oct-15,07:00,22.5,PM10 Particulate,Background,2015,10
Oct-15,08:00,23.7,PM10 Particulate,Background,2015,10
Oct-15,09:00,23.0,PM10 Particulate,Background,2015,10
Oct-15,10:00,21.9,PM10 Particulate,Background,2015,10
Oct-15,11:00,21.0,PM10 Particulate,Background,2015,10
Oct-15,12:00,19.6,PM10 Particulate,Background,2015,10
Oct-15,13:00,18.9,PM10 Particulate,Background,2015,10
Oct-15,14:00,19.8,PM10 Particulate,Background,2015,10
Oct-15,15:00,19.1,PM10 Particulate,Background,2015,10
Oct-15,16:00,19.9,PM10 Particulate,Background,2015,10
Oct-15,17:00,20.2,PM10 Particulate,Background,2015,10
Oct-15,18:00,21.0,PM10 Particulate,Background,2015,10
Oct-15,19:00,22.0,PM10 Particulate,Background,2015,10
Oct-15,20:00,22.2,PM10 Particulate,Background,2015,10
Oct-15,21:00,22.0,PM10 Particulate,Background,2015,10
Oct-15,22:00,21.3,PM10 Particulate,Background,2015,10
Oct-15,23:00,20.8,PM10 Particulate,Background,2015,10
Nov-15,00:00,15.8,PM10 Particulate,Background,2015,11
Nov-15,01:00,15.0,PM10 Particulate,Background,2015,11
Nov-15,02:00,14.4,PM10 Particulate,Background,2015,11
Nov-15,03:00,14.0,PM10 Particulate,Background,2015,11
Nov-15,04:00,13.8,PM10 Particulate,Background,2015,11
Nov-15,05:00,13.6,PM10 Particulate,Background,2015,11
Nov-15,06:00,14.2,PM10 Particulate,Background,2015,11
Nov-15,07:00,15.2,PM10 Particulate,Background,2015,11
Nov-15,08:00,17.6,PM10 Particulate,Background,2015,11
Nov-15,09:00,19.5,PM10 Particulate,Background,2015,11
Nov-15,10:00,19.1,PM10 Particulate,Background,2015,11
Nov-15,11:00,19.3,PM10 Particulate,Background,2015,11
Nov-15,12:00,18.6,PM10 Particulate,Background,2015,11
Nov-15,13:00,17.7,PM10 Particulate,Background,2015,11
Nov-15,14:00,16.7,PM10 Particulate,Background,2015,11
Nov-15,15:00,16.4,PM10 Particulate,Background,2015,11
Nov-15,16:00,16.7,PM10 Particulate,Background,2015,11
Nov-15,17:00,16.5,PM10 Particulate,Background,2015,11
Nov-15,18:00,16.2,PM10 Particulate,Background,2015,11
Nov-15,19:00,16.8,PM10 Particulate,Background,2015,11
Nov-15,20:00,17.2,PM10 Particulate,Background,2015,11
Nov-15,21:00,16.1,PM10 Particulate,Background,2015,11
Nov-15,22:00,14.8,PM10 Particulate,Background,2015,11
Nov-15,23:00,14.2,PM10 Particulate,Background,2015,11
Dec-15,00:00,19.0,PM10 Particulate,Background,2015,12
Dec-15,01:00,17.9,PM10 Particulate,Background,2015,12
Dec-15,02:00,17.9,PM10 Particulate,Background,2015,12
Dec-15,03:00,17.8,PM10 Particulate,Background,2015,12
Dec-15,04:00,17.8,PM10 Particulate,Background,2015,12
Dec-15,05:00,16.7,PM10 Particulate,Background,2015,12
Dec-15,06:00,16.0,PM10 Particulate,Background,2015,12
Dec-15,07:00,16.5,PM10 Particulate,Background,2015,12
Dec-15,08:00,19.2,PM10 Particulate,Background,2015,12
Dec-15,09:00,20.5,PM10 Particulate,Background,2015,12
Dec-15,10:00,20.1,PM10 Particulate,Background,2015,12
Dec-15,11:00,19.8,PM10 Particulate,Background,2015,12
Dec-15,12:00,18.9,PM10 Particulate,Background,2015,12
Dec-15,13:00,19.1,PM10 Particulate,Background,2015,12
Dec-15,14:00,19.4,PM10 Particulate,Background,2015,12
Dec-15,15:00,20.2,PM10 Particulate,Background,2015,12
Dec-15,16:00,21.0,PM10 Particulate,Background,2015,12
Dec-15,17:00,21.8,PM10 Particulate,Background,2015,12
Dec-15,18:00,21.0,PM10 Particulate,Background,2015,12
Dec-15,19:00,20.4,PM10 Particulate,Background,2015,12
Dec-15,20:00,20.1,PM10 Particulate,Background,2015,12
Dec-15,21:00,19.3,PM10 Particulate,Background,2015,12
Dec-15,22:00,19.1,PM10 Particulate,Background,2015,12
Dec-15,23:00,19.8,PM10 Particulate,Background,2015,12
Jan-16,00:00,15.7,PM10 Particulate,Background,2016,01
Jan-16,01:00,14.7,PM10 Particulate,Background,2016,01
Jan-16,02:00,13.9,PM10 Particulate,Background,2016,01
Jan-16,03:00,14.0,PM10 Particulate,Background,2016,01
Jan-16,04:00,13.5,PM10 Particulate,Background,2016,01
Jan-16,05:00,13.7,PM10 Particulate,Background,2016,01
Jan-16,06:00,14.0,PM10 Particulate,Background,2016,01
Jan-16,07:00,14.7,PM10 Particulate,Background,2016,01
Jan-16,08:00,17.2,PM10 Particulate,Background,2016,01
Jan-16,09:00,18.7,PM10 Particulate,Background,2016,01
Jan-16,10:00,17.9,PM10 Particulate,Background,2016,01
Jan-16,11:00,17.4,PM10 Particulate,Background,2016,01
Jan-16,12:00,17.3,PM10 Particulate,Background,2016,01
Jan-16,13:00,16.9,PM10 Particulate,Background,2016,01
Jan-16,14:00,16.8,PM10 Particulate,Background,2016,01
Jan-16,15:00,17.8,PM10 Particulate,Background,2016,01
Jan-16,16:00,18.5,PM10 Particulate,Background,2016,01
Jan-16,17:00,18.3,PM10 Particulate,Background,2016,01
Jan-16,18:00,18.2,PM10 Particulate,Background,2016,01
Jan-16,19:00,18.1,PM10 Particulate,Background,2016,01
Jan-16,20:00,18.1,PM10 Particulate,Background,2016,01
Jan-16,21:00,17.9,PM10 Particulate,Background,2016,01
Jan-16,22:00,17.4,PM10 Particulate,Background,2016,01
Jan-16,23:00,16.0,PM10 Particulate,Background,2016,01
Feb-16,00:00,16.6,PM10 Particulate,Background,2016,02
Feb-16,01:00,15.7,PM10 Particulate,Background,2016,02
Feb-16,02:00,14.7,PM10 Particulate,Background,2016,02
Feb-16,03:00,14.2,PM10 Particulate,Background,2016,02
Feb-16,04:00,13.8,PM10 Particulate,Background,2016,02
Feb-16,05:00,14.6,PM10 Particulate,Background,2016,02
Feb-16,06:00,15.4,PM10 Particulate,Background,2016,02
Feb-16,07:00,16.9,PM10 Particulate,Background,2016,02
Feb-16,08:00,19.7,PM10 Particulate,Background,2016,02
Feb-16,09:00,20.9,PM10 Particulate,Background,2016,02
Feb-16,10:00,19.1,PM10 Particulate,Background,2016,02
Feb-16,11:00,16.8,PM10 Particulate,Background,2016,02
Feb-16,12:00,16.3,PM10 Particulate,Background,2016,02
Feb-16,13:00,15.5,PM10 Particulate,Background,2016,02
Feb-16,14:00,15.4,PM10 Particulate,Background,2016,02
Feb-16,15:00,15.7,PM10 Particulate,Background,2016,02
Feb-16,16:00,15.6,PM10 Particulate,Background,2016,02
Feb-16,17:00,16.6,PM10 Particulate,Background,2016,02
Feb-16,18:00,17.4,PM10 Particulate,Background,2016,02
Feb-16,19:00,18.7,PM10 Particulate,Background,2016,02
Feb-16,20:00,19.8,PM10 Particulate,Background,2016,02
Feb-16,21:00,19.3,PM10 Particulate,Background,2016,02
Feb-16,22:00,18.3,PM10 Particulate,Background,2016,02
Feb-16,23:00,17.2,PM10 Particulate,Background,2016,02
Mar-16,00:00,19.5,PM10 Particulate,Background,2016,03
Mar-16,01:00,18.9,PM10 Particulate,Background,2016,03
Mar-16,02:00,17.8,PM10 Particulate,Background,2016,03
Mar-16,03:00,17.3,PM10 Particulate,Background,2016,03
Mar-16,04:00,17.0,PM10 Particulate,Background,2016,03
Mar-16,05:00,17.4,PM10 Particulate,Background,2016,03
Mar-16,06:00,18.1,PM10 Particulate,Background,2016,03
Mar-16,07:00,19.9,PM10 Particulate,Background,2016,03
Mar-16,08:00,21.3,PM10 Particulate,Background,2016,03
Mar-16,09:00,21.3,PM10 Particulate,Background,2016,03
Mar-16,10:00,19.6,PM10 Particulate,Background,2016,03
Mar-16,11:00,18.7,PM10 Particulate,Background,2016,03
Mar-16,12:00,18.3,PM10 Particulate,Background,2016,03
Mar-16,13:00,18.0,PM10 Particulate,Background,2016,03
Mar-16,14:00,17.7,PM10 Particulate,Background,2016,03
Mar-16,15:00,18.3,PM10 Particulate,Background,2016,03
Mar-16,16:00,18.5,PM10 Particulate,Background,2016,03
Mar-16,17:00,18.1,PM10 Particulate,Background,2016,03
Mar-16,18:00,18.3,PM10 Particulate,Background,2016,03
Mar-16,19:00,19.1,PM10 Particulate,Background,2016,03
Mar-16,20:00,19.3,PM10 Particulate,Background,2016,03
Mar-16,21:00,19.6,PM10 Particulate,Background,2016,03
Mar-16,22:00,20.1,PM10 Particulate,Background,2016,03
Mar-16,23:00,20.2,PM10 Particulate,Background,2016,03
Apr-16,00:00,13.7,PM10 Particulate,Background,2016,04
Apr-16,01:00,13.3,PM10 Particulate,Background,2016,04
Apr-16,02:00,12.9,PM10 Particulate,Background,2016,04
Apr-16,03:00,12.9,PM10 Particulate,Background,2016,04
Apr-16,04:00,13.1,PM10 Particulate,Background,2016,04
Apr-16,05:00,14.9,PM10 Particulate,Background,2016,04
Apr-16,06:00,16.6,PM10 Particulate,Background,2016,04
Apr-16,07:00,17.8,PM10 Particulate,Background,2016,04
Apr-16,08:00,17.3,PM10 Particulate,Background,2016,04
Apr-16,09:00,15.0,PM10 Particulate,Background,2016,04
Apr-16,10:00,14.5,PM10 Particulate,Background,2016,04
Apr-16,11:00,15.2,PM10 Particulate,Background,2016,04
Apr-16,12:00,15.2,PM10 Particulate,Background,2016,04
Apr-16,13:00,14.4,PM10 Particulate,Background,2016,04
Apr-16,14:00,14.9,PM10 Particulate,Background,2016,04
Apr-16,15:00,14.0,PM10 Particulate,Background,2016,04
Apr-16,16:00,13.3,PM10 Particulate,Background,2016,04
Apr-16,17:00,13.0,PM10 Particulate,Background,2016,04
Apr-16,18:00,13.5,PM10 Particulate,Background,2016,04
Apr-16,19:00,14.2,PM10 Particulate,Background,2016,04
Apr-16,20:00,14.7,PM10 Particulate,Background,2016,04
Apr-16,21:00,14.8,PM10 Particulate,Background,2016,04
Apr-16,22:00,14.6,PM10 Particulate,Background,2016,04
Apr-16,23:00,14.2,PM10 Particulate,Background,2016,04
May-16,00:00,15.9,PM10 Particulate,Background,2016,05
May-16,01:00,15.5,PM10 Particulate,Background,2016,05
May-16,02:00,15.1,PM10 Particulate,Background,2016,05
May-16,03:00,14.9,PM10 Particulate,Background,2016,05
May-16,04:00,15.8,PM10 Particulate,Background,2016,05
May-16,05:00,16.4,PM10 Particulate,Background,2016,05
May-16,06:00,17.3,PM10 Particulate,Background,2016,05
May-16,07:00,18.7,PM10 Particulate,Background,2016,05
May-16,08:00,18.6,PM10 Particulate,Background,2016,05
May-16,09:00,17.2,PM10 Particulate,Background,2016,05
May-16,10:00,17.4,PM10 Particulate,Background,2016,05
May-16,11:00,17.7,PM10 Particulate,Background,2016,05
May-16,12:00,17.5,PM10 Particulate,Background,2016,05
May-16,13:00,17.5,PM10 Particulate,Background,2016,05
May-16,14:00,17.8,PM10 Particulate,Background,2016,05
May-16,15:00,18.0,PM10 Particulate,Background,2016,05
May-16,16:00,17.5,PM10 Particulate,Background,2016,05
May-16,17:00,16.8,PM10 Particulate,Background,2016,05
May-16,18:00,17.1,PM10 Particulate,Background,2016,05
May-16,19:00,17.5,PM10 Particulate,Background,2016,05
May-16,20:00,17.7,PM10 Particulate,Background,2016,05
May-16,21:00,17.4,PM10 Particulate,Background,2016,05
May-16,22:00,17.1,PM10 Particulate,Background,2016,05
May-16,23:00,16.4,PM10 Particulate,Background,2016,05
Jun-16,00:00,14.5,PM10 Particulate,Background,2016,06
Jun-16,01:00,13.9,PM10 Particulate,Background,2016,06
Jun-16,02:00,13.4,PM10 Particulate,Background,2016,06
Jun-16,03:00,13.7,PM10 Particulate,Background,2016,06
Jun-16,04:00,13.9,PM10 Particulate,Background,2016,06
Jun-16,05:00,14.6,PM10 Particulate,Background,2016,06
Jun-16,06:00,15.9,PM10 Particulate,Background,2016,06
Jun-16,07:00,17.4,PM10 Particulate,Background,2016,06
Jun-16,08:00,17.3,PM10 Particulate,Background,2016,06
Jun-16,09:00,16.3,PM10 Particulate,Background,2016,06
