,New code,Area name,Year,Population,Population density,Percent born abroad,Births,Deaths,Std Mortality Rate,Employment Rate,Unemployment Rate,Youth Unemployment Rate,NEET,NEET Rate,DWP Working age client group,DWP Working age client group rates,Employment and Support Allowance Claims,Female JSA Claims,Housing Benefit Claims,Housing Benefit Claims Rate,Incapacity Benefit Claims,Income Support Claims,Income Support Claims Rate,Male JSA Claims,Total JSA Claims,Inner/Outer London,% of economically active with NVQ4+ - working age,% of economically active with NVQ3 only - working age,% of economically active with Trade Apprenticeships - working age,% of economically active with NVQ2 only - working age,% of economically active with NVQ1 only - working age,% of economically active with other qualifications - working age,% of economically active with no qualifications - working age,Gross Annual Pay - Full Time - Total (£),Gross Annual Pay - Full Time - Male (£),Gross Annual Pay - Full Time - Female (£),Median Modelled Household income (£),Mean Modelled Household income (£),Number of active businesses,Two-year business survival rates,Number Employed - Total,Number Employed - Male,Number Employed - Female,Jobs Density,Crime Rates per thousand population,Fires per thousand population,Ambulance incidents per hundred population,Total Carbon Emissions,Household Waste Recycling Rate,Number of Licensed Vehicles,Traffic Flows,% of adults who cycle at least once per month,Road Casualties (Killed or Seriously Injured),Average Public Transport Accessibility Score,% children living in out-of-work households,% of Children in Poverty,Household Estimates,Median House Price (£),Number of properties sold,Tenure: Owned Outright (%),Tenure: Buying with mortgage (%),Tenure: Rented from Local Authority or Housing Association (%),Tenure: Rented from Private landlord (%)
317,E09000021,Kingston upon Thames,2008,156027.0,,23.9,2248,1076.0,87,71.8,6.2,,,,7510.0,7.0,,330,,,3550,3460,3.207832303,680,1020,Outer,57.4,17.5,1.7,8.2,6.1,4.7,4.4,26583,28882,22495,,,7405.0,71.6,,,,0.75,72.39772603,,,849.4034452,35.0,,925.0,,65.0,,,15.7,,285000.0,1697.0,,,,
318,E09000022,Lambeth,2008,289126.0,,36.7,4837,1603.0,112,68.3,10.3,,,,31890.0,15.0,,2050,,,13480,17500,8.209795459,4820,6870,Inner,51.0,9.8,1.3,8.9,7,13.2,8.8,30566,33982,26551,,,11305.0,68.6,,,,0.67,121.6978065,,,1385.071956,26.0,,807.0,,164.0,,,35.5,,275000.0,2978.0,,,,
319,E09000023,Lewisham,2008,266508.0,,31.3,4872,1818.0,118,70.5,8.8,,,,29220.0,15.7,,1580,,,12390,16050,8.608159785,3840,5420,Inner,46.1,13.2,2.1,10,8.4,13.7,6.5,29403,29585,29021,,,7470.0,70.0,,,,0.41,118.3941945,,,1076.9427,21.0,,809.0,,113.0,,,33.5,,227000.0,2591.0,,,,
320,E09000024,Merton,2008,195859.0,,33.3,3330,1277.0,86,77.5,6.3,,,,11730.0,8.7,,630,,,5080,5450,4.0227933689999995,1350,1980,Outer,40.1,9.2,4,11.8,11.6,17.4,5.8,28363,28544,-,,,8670.0,72.9,,,,0.57,77.33114128,,,955.9435499,30.0,,621.0,,64.0,,,20.6,,264000.0,2246.0,,,,
321,E09000025,Newham,2008,276478.0,,49.1,5963,1437.0,115,59.7,9.7,,,,32810.0,17.4,,1870,,,12920,17500,9.26028818,4790,6660,Inner,30.8,10.7,0.7,10.2,8.3,27.5,11.8,29467,31726,23801,,,5935.0,62.6,,,,0.47,121.235686,,,1535.832057,15.0,,951.0,,88.0,,,42.6,,236000.0,2692.0,,,,
322,E09000026,Redbridge,2008,265452.0,,34.8,4013,1845.0,93,65.7,7.6,,,,21210.0,12.2,,1170,,,8920,10040,5.7639203839999995,2520,3690,Outer,43.2,11.8,1.3,11.5,9.9,13.2,9,29283,32090,-,,,8970.0,70.6,,,,0.48,91.95636123,,,1060.561487,26.0,,1024.0,,83.0,,,28.6,,250000.0,3007.0,,,,
323,E09000027,Richmond upon Thames,2008,182927.0,,21.5,2865,1181.0,80,75.8,3.7,,,,8050.0,6.5,,360,,,3940,3550,2.852230364,760,1130,Outer,60.3,11.4,2.6,8.4,5.7,5,6.6,32437,35904,27067,,,12040.0,76.6,,,,0.71,64.97127269,,,1008.76855,42.0,,816.0,,64.0,,,11.5,,373960.5,2397.0,,,,
324,E09000028,Southwark,2008,276973.0,,33.1,5008,1564.0,98,66.8,8.4,,,,30570.0,15.2,,1800,,,13400,16880,8.372517509,4280,6080,Inner,54.1,10.6,0.9,6.4,7.1,12.6,8.4,31227,33116,29436,,,12845.0,66.5,,,,1.18,141.7683312,,,1687.552416,21.0,,794.0,,165.0,,,33.8,,280000.0,2510.0,,,,
325,E09000029,Sutton,2008,185860.0,,13.6,2605,1470.0,93,76.5,3.5,,,,11590.0,9.5,,520,,,5290,5180,4.226673738,1100,1620,Outer,31.2,14.1,5,20.4,12.1,8.4,8.8,26082,26670,24027,,,6905.0,74.2,,,,0.64,74.41622727,,,863.9141409,32.0,,640.0,,74.0,,,16.9,,231500.0,2389.0,,,,
326,E09000030,Tower Hamlets,2008,231893.0,,39,4230,1144.0,112,61.2,12,,,,29120.0,17.2,,1870,,,11550,15310,9.059814897999999,5360,7230,Inner,47.2,9.9,1.2,10,5.8,14.6,11.3,41880,49074,37249,,,11490.0,66.3,,,,1.33,119.494767,,,2388.15499,19.0,,944.0,,146.0,,,57.0,,291000.0,2557.0,,,,
327,E09000031,Waltham Forest,2008,242098.0,,33.3,4582,1493.0,104,64.2,8,,,,24490.0,14.8,,1530,,,9940,12200,7.376102637000001,3770,5300,Outer,36.9,15.8,2,9.3,12.6,12.3,11.2,26609,31475,22811,,,7180.0,70.9,,,,0.45,108.3858603,,,980.1092281,28.0,,696.0,,104.0,,,34.2,,234000.0,2434.0,,,,
328,E09000032,Wandsworth,2008,294305.0,,33.3,5246,1728.0,100,76.6,5.5,,,,20550.0,9.3,,1100,,,9440,10700,4.851133669,2530,3630,Inner,61.7,7.6,0.9,5,5.6,13.2,6,30808,31459,30108,,,15230.0,70.0,,,,0.61,85.244899,,,1327.3068369999999,27.0,,863.0,,116.0,,,26.0,,350000.0,3967.0,,,,
329,E09000033,Westminster,2008,218673.0,,51.8,2887,1031.0,65,62.5,8.8,,,,19470.0,11.8,,990,,,10410,11270,6.855064354,2090,3080,Inner,58.7,8.5,1,7.3,4.3,15.3,5,36048,40895,30500,,,45965.0,63.6,,,,3.37,289.6150874,,,3483.506742,23.0,,910.0,,272.0,,,40.7,,495000.0,2769.0,,,,
330,E09000001,City of London,2009,7472.0,,-,-,-,-,63.3,-,,0,0.6,480.0,8.2,10,50,1127.0,16.46216769,190,150,2.56016385,120,170,Inner,100.0,!,!,!,!,!,!,52092,62743,37858,,,14895.0,59.2,,,,38.05,-,11.10813704,41.05995717,1476.367137,35.0,3762.0,169.0,,46.0,,,17.5,,416500.0,157.0,,,,
331,E09000002,Barking and Dagenham,2009,177580.0,,31.1,3624,1379,111,62.4,12.2,,550,7.9,23370.0,20.8,1010,1850,19810.0,15.58934164,7440,10420,9.281362454,4130,5980,Outer,29.1,15.5,2.2,13.4,14.3,12.9,12.7,30973,32331,21436,,,3895.0,67.5,,,,0.42,111.7411871,6.4252731160000005,7.562788602,817.9375968999999,33.0,65441.0,599.0,,45.0,,,36.6,,160000.0,1257.0,,,,
332,E09000003,Barnet,2009,345829.0,,32.7,5286,2437,88,67.0,6.9,,380,3.8,26170.0,11.5,1130,2240,23702.0,8.909153100000001,9440,11060,4.844524067,4320,6550,Outer,49.5,13.2,1.8,11.8,7.4,10.4,5.9,30496,32699,27915,,,19920.0,67.8,,,,0.63,75.97107241,2.856903267,5.745903322,1582.9875,33.0,149799.0,1639.0,,137.0,,,22.7,,290000.0,3183.0,,,,
333,E09000004,Bexley,2009,228146.0,,8.4,3029,1873,94,69.4,8.2,,330,5,18080.0,12.5,800,1530,12333.0,7.055007665,6100,6390,4.408203812,3120,4640,Outer,31.5,15.7,3.4,20.2,16,6.3,6.9,28222,32385,22052,,,6900.0,76.4,,,,0.5,67.72417662,4.203448669,5.708186863,1097.483907,51.0,120987.0,950.0,,82.0,,,19.3,,196000.0,2173.0,,,,
334,E09000005,Brent,2009,298118.0,,53,5132,1543,89,68.8,9,,320,4.6,30510.0,14.8,1380,2680,30896.0,13.39681383,11040,13210,6.4147388460000005,5650,8330,Outer,41.0,7.8,3.2,8.8,5.6,26.8,6.8,27503,29436,24046,,,12475.0,70.9,,,,0.64,97.43121851,2.824384975,6.2954937310000005,1295.530915,29.0,104057.0,857.0,,101.0,,,32.0,,275000.0,1568.0,,,,
335,E09000006,Bromley,2009,306924.0,,11.5,4104,2602,89,75.6,5.3,,450,4.2,22100.0,11.3,970,1820,16959.0,7.102204912,7560,8180,4.181213165,4040,5860,Outer,39.3,15.7,1.1,19.1,11.7,10.2,2.9,26951,29499,23652,,,12880.0,73.9,,,,0.6,77.48172186,3.613272341,5.466174037,1382.621188,40.0,161773.0,1236.0,,127.0,,,17.2,,249000.0,3914.0,,,,
336,E09000007,Camden,2009,212924.0,,41,3094,1115,91,65.2,8.8,,300,5.5,23180.0,14.9,920,1810,27110.0,15.53822081,10230,11640,7.475435104,3430,5240,Inner,62.6,7.1,1.2,8,5.1,11.3,4.7,36375,39651,32642,,,25175.0,67.8,,,,1.77,158.6152806,4.034303319,8.232514887999999,1554.877732,30.0,58964.0,498.0,,141.0,,,37.8,,420000.0,2186.0,,,,
337,E09000008,Croydon,2009,352763.0,,29.1,5235,2369,94,71.8,9.7,,680,6.9,33190.0,14.2,1400,2790,29599.0,11.07005412,11040,13990,5.984873116,6000,8800,Outer,35.7,14.8,3.2,14.7,12.5,10.8,8.4,28225,30033,25209,,,12090.0,72.9,,,,0.59,94.14252629,3.7248804439999996,6.3436358120000005,1509.16952,32.0,148705.0,1187.0,,107.0,,,26.3,,200500.0,3356.0,,,,
338,E09000009,Ealing,2009,329966.0,,44,5638,1964,96,64.4,12.6,,310,4.9,31050.0,13.6,1300,2740,26562.0,10.36036212,11400,12810,5.607844854,5870,8610,Outer,43.6,9.2,0.9,8.5,7.9,19.5,10.5,28234,31500,25502,,,14150.0,72.2,,,,0.58,101.9923265,3.2670032669999998,6.094870381000001,1546.0043,38.0,131693.0,1240.0,,126.0,,,28.7,,258600.0,2372.0,,,,
339,E09000010,Enfield,2009,301971.0,,34.3,4828,2037,94,60.9,10.3,,530,6.1,32590.0,16.6,1340,2770,27688.0,12.22930386,10750,15050,7.643512664,5800,8570,Outer,43.7,16,2.8,9.9,10.5,10.4,6.6,27828,29831,23810,,,10490.0,70.2,,,,0.56,80.99784416,3.616241295,6.34729825,1407.999199,31.0,133306.0,1553.0,,97.0,,,34.8,,225000.0,2540.0,,,,
340,E09000011,Greenwich,2009,243672.0,,28.2,4480,1689,109,63.5,10.3,,410,6.6,28450.0,17.2,1240,2260,25661.0,13.90177043,10270,13050,7.905976433999999,4760,7020,Outer,43.1,10.5,2.4,12.2,11,11.3,9.5,29871,32726,25466,,,6695.0,75.5,,,,0.53,105.1495453,4.579927115,6.749647067000001,1144.079125,35.0,84753.0,1082.0,,99.0,,,32.5,,220000.0,1952.0,,,,
341,E09000012,Hackney,2009,236622.0,,36.4,4574,1135,97,68.2,9.7,,310,7.4,32210.0,19.0,1380,2800,36855.0,20.33177395,11660,15950,9.430113693,5930,8740,Outer,55.9,6.4,1.5,8.7,6.5,14.3,6.7,33107,36455,30833,,,11230.0,74.2,,,,0.67,121.3792462,4.069782184,6.498127816,825.8180822,24.0,51134.0,514.0,,103.0,,,40.3,,275000.0,1857.0,,,,
342,E09000013,Hammersmith and Fulham,2009,180116.0,,41,2841,899,87,67.0,9.2,,190,5.6,18730.0,13.9,720,1680,20723.0,13.98860553,7330,8780,6.513788012999999,3340,5020,Outer,53.2,10.3,1.7,6.2,6.5,13.5,8.5,36525,40934,32698,,,11850.0,69.6,,,,1.07,126.9570721,3.081347576,6.725110484,1018.595181,27.0,50882.0,567.0,,93.0,,,33.8,,420000.0,1911.0,,,,
343,E09000014,Haringey,2009,249805.0,,41.9,4193,1145,97,59.8,11.9,,330,6.8,30470.0,17.2,1200,2760,32523.0,16.84649452,10740,14200,8.027406243,6160,8920,Outer,52.7,10.1,0.8,6.9,4,16.7,8.8,28515,28045,28599,,,9315.0,71.8,,,,0.47,103.0523809,3.486719641,6.977842717000001,930.050289,25.0,74470.0,554.0,,98.0,,,36.4,,250000.0,1843.0,,,,
344,E09000015,Harrow,2009,233495.0,,45.9,3265,1445,81,71.4,9.6,,180,2.9,16810.0,10.9,810,1380,13747.0,7.625614343,6080,6390,4.142813612,2710,4090,Outer,37.9,10.5,3.5,10.8,7.9,25.3,4,27532,28319,26114,,,11050.0,72.2,,,,0.51,65.92004111,2.132807983,4.854921947,875.0458207999999,46.0,107745.0,581.0,,49.0,,,23.1,,250000.0,1930.0,,,,
345,E09000016,Havering,2009,234127.0,,7.7,2697,2166,97,71.2,8.4,,420,4.7,19170.0,12.9,890,1580,12232.0,6.677511983,6740,6510,4.383897426,3400,4980,Outer,19.0,20.2,2,18.7,23.1,4.6,12.4,28317,31065,24741,,,8100.0,73.3,,,,0.54,73.26365605,3.899592956,5.849389434,1167.918011,34.0,125289.0,1521.0,,75.0,,,19.3,,199995.0,2400.0,,,,
346,E09000017,Hillingdon,2009,265665.0,,28.9,4207,1819,94,72.3,7.7,,460,5.4,21830.0,12.4,1060,1790,17547.0,8.641501071,7250,8830,5.026813467,3670,5460,Outer,37.0,16,2.7,13,11.8,10.5,9,31584,34565,26925,,,10090.0,74.8,,,,1.13,90.96042008,3.816836994,7.35625694,2071.0235030000003,41.0,147352.0,2164.0,,88.0,,,24.5,,230000.0,2566.0,,,,
347,E09000018,Hounslow,2009,243366.0,,38.8,4297,1400,101,70.4,9.1,,310,4.7,21380.0,12.7,1010,1600,18703.0,9.917964545,7830,9050,5.373215855,3330,4940,Outer,39.8,10.8,2.7,12.2,7.7,14.9,11.9,31672,34234,28368,,,10090.0,72.9,,,,0.84,95.0913439,4.573358645,6.12123304,1420.353979,33.0,106384.0,1533.0,,101.0,,,27.2,,240000.0,1816.0,,,,
348,E09000019,Islington,2009,196704.0,,28.2,2983,1118,116,65.3,11,,420,7.3,27440.0,18.7,1040,2340,29156.0,18.10864191,11060,13740,9.341791257999999,4570,6910,Inner,61.9,8.8,0.7,9.1,4.9,9.2,5.5,36981,39722,32891,,,14010.0,70.6,,,,1.42,144.542053,3.945013828,7.223035627000001,1102.556742,29.0,45084.0,427.0,,77.0,,,43.8,,345000.0,2366.0,,,,
349,E09000020,Kensington and Chelsea,2009,161893.0,,46.9,2227,839,61,62.8,7.4,,120,5,12950.0,11.0,480,1210,16515.0,12.27224088,5710,6310,5.357764513,1980,3190,Inner,68.0,5.6,1.1,4.9,2.8,13.7,3.8,29901,33051,28355,,,12335.0,71.4,,,,1.09,128.9926062,2.693136825,6.05770478,1271.591834,31.0,51983.0,528.0,,94.0,,,27.2,,675000.0,2018.0,,,,
350,E09000021,Kingston upon Thames,2009,157307.0,,23.7,2321,1028,86,74.1,5.4,,170,3.4,8940.0,8.3,420,770,8013.0,6.433457512,3250,3300,3.0456852789999997,1520,2290,Outer,50.9,15.7,2,9.8,6.7,7.7,7.1,27497,29853,25268,,,7620.0,78.5,,,,0.72,70.00324207,2.593654446,5.414889356000001,782.181946,46.0,73363.0,925.0,,52.0,,,15.8,,270000.0,1877.0,,,,
351,E09000022,Lambeth,2009,294050.0,,35.6,4863,1525,110,72.5,10.8,,320,7.6,34600.0,15.9,1300,3220,36749.0,15.62663446,12140,15950,7.332321979,6940,10160,Inner,57.0,8,1.4,6.8,6.1,14.2,6.5,33415,36579,30046,,,11360.0,72.7,,,,0.71,120.5849345,3.376976705,7.33582724,1285.654823,27.0,74809.0,781.0,,173.0,,,34.4,,275000.0,2363.0,,,,
352,E09000023,Lewisham,2009,270418.0,,26.8,4888,1595,107,69.4,11,,420,4.9,32070.0,16.9,1390,2720,31055.0,14.89884331,11120,14920,7.8857517360000005,5810,8530,Inner,45.1,12.8,2.1,11.9,9,15.1,4.1,30891,30683,31217,,,7635.0,71.8,,,,0.4,109.2863641,3.361462625,6.599782558999999,986.7833392000001,17.0,85806.0,793.0,,112.0,,,32.8,,215000.0,2100.0,,,,
353,E09000024,Merton,2009,198136.0,,39.6,3462,1195,83,73.2,7.1,,150,5.6,13500.0,9.8,670,1150,10862.0,6.979060249,4630,5140,3.746683383,2460,3610,Outer,45.2,12,1.1,9,8.9,17.6,6.3,27662,28891,25164,,,8800.0,74.7,,,,0.55,74.89804982,2.9474704239999996,5.396798158999999,865.7350356000001,34.0,82506.0,609.0,,55.0,,,19.9,,250000.0,2213.0,,,,
354,E09000025,Newham,2009,286447.0,,55.1,6003,1351,112,55.5,15,,540,6.7,34590.0,17.5,1510,2720,35411.0,16.79368678,11470,15530,7.861460116,6590,9320,Inner,30.5,8,0.8,9.6,8.9,29.6,12.6,31028,33879,-,,,6160.0,70.6,,,,0.5,119.5997863,5.543782969,6.9607990310000005,1467.04802,19.0,72877.0,975.0,,93.0,,,39.2,,198000.0,1414.0,,,,
355,E09000026,Redbridge,2009,270435.0,,33.8,4253,1758,92,66.9,7.9,,360,4.1,23660.0,13.3,1050,2090,16488.0,8.137400058999999,8080,9280,5.232472907,4180,6270,Outer,39.4,12.1,1.8,13.3,9.5,16,8,31235,-,27758,,,9435.0,69.7,,,,0.45,88.87163274,3.043245142,5.790670586,982.4285174,32.0,113022.0,1028.0,,69.0,,,27.1,,230000.0,2538.0,,,,
356,E09000027,Richmond upon Thames,2009,184394.0,,23.5,2859,1118,77,74.1,5.6,,120,3.5,9460.0,7.6,420,880,8692.0,5.995805971,3610,3390,2.72046609,1580,2460,Outer,60.1,12.9,0.6,9.3,6.3,6.9,3.7,31733,34055,30004,,,12170.0,76.8,,,,0.66,62.52372637,2.033688732,4.799505407,911.2610032,43.0,86573.0,798.0,,56.0,,,11.5,,377750.0,2581.0,,,,
357,E09000028,Southwark,2009,281120.0,,33.3,4873,1402,91,65.7,11.8,,310,8.7,32960.0,16.0,1320,2740,35485.0,15.92819854,12380,15490,7.53261784,6100,8840,Inner,54.5,8.3,0.9,7.9,8.6,13.5,6.3,34265,36621,30799,,,13240.0,71.0,,,,1.12,131.7871372,4.620802503999999,7.544820717,1500.032387,22.0,73326.0,784.0,,127.0,,,32.4,,285000.0,2319.0,,,,
358,E09000029,Sutton,2009,188167.0,,17.6,2786,1428,93,77.2,4.9,,290,4.4,13650.0,11.0,730,1100,10873.0,7.4726468,4820,5000,4.036457282,2300,3400,Outer,41.0,14.9,2.8,13.4,11,10.2,6.8,26111,27018,24428,,,6915.0,76.9,,,,0.57,69.26294196,3.178028028,5.490335712,805.8451738,38.0,95240.0,639.0,,57.0,,,17.3,,210000.0,2398.0,,,,
359,E09000030,Tower Hamlets,2009,240495.0,,38.9,4337,1066,108,59.5,15,,330,6,31590.0,17.9,1460,2680,33489.0,17.87538632,10610,14050,7.961287179,7010,9690,Inner,46.5,12.1,1.6,10.6,5.9,16.3,6.9,43987,49791,37988,,,11880.0,69.3,,,,1.26,112.2268654,6.74026487,6.7876671029999995,2102.0916469999997,26.0,50473.0,943.0,,105.0,,,53.0,,288000.0,2966.0,,,,
360,E09000031,Waltham Forest,2009,248140.0,,34.4,4533,1462,107,65.2,9,,370,4.5,26990.0,15.9,1180,2410,23915.0,12.66121005,8950,11290,6.645476485,5460,7870,Outer,32.3,12.8,1.5,8.1,10.4,19.8,15.2,27651,-,-,,,7185.0,72.8,,,,0.46,109.8815185,3.248166358,6.209397921,876.9226448999999,28.0,87622.0,692.0,,61.0,,,32.7,,212000.0,1979.0,,,,
361,E09000032,Wandsworth,2009,299347.0,,33.8,5335,1572,95,77.6,5.9,,300,4.3,23010.0,10.3,970,2050,24455.0,9.955666649,8640,10010,4.474922996,4040,6090,Inner,65.0,8.6,0.4,5.9,5,10.7,4.3,32373,33345,29657,,,15270.0,75.5,,,,0.58,85.08186152,2.8161297760000004,5.327262341,1207.244631,25.0,98053.0,828.0,,120.0,,,24.9,,350000.0,4397.0,,,,
362,E09000033,Westminster,2009,216980.0,,50.5,2998,1077,70,66.6,8.2,,200,4.6,21100.0,13.0,900,1620,24919.0,13.58072463,9840,10670,6.589836705,3010,4630,Inner,65.0,9.4,!,5.9,4.3,10.3,4.7,36765,42126,30962,,,47010.0,62.5,,,,3.35,295.0594525,4.691676652,11.30426767,3089.681006,24.0,63548.0,880.0,,261.0,,,38.7,,499975.0,2855.0,,,,
363,E09000001,City of London,2010,7338.0,,-,-,-,-,45.4,-,,0,0.2,420.0,7.4,40,40,1108.0,16.63663664,150,120,2.108592514,100,140,Inner,!,!,!,!,!,!,!,52271,62184,39345,,,15830.0,62.71676301,,,,40.37,-,13.62769147,85.17307168,1630.4005339999999,39.0,3687.0,166.0,30.0,41.0,,,18.9,,440000.0,235.0,-,-,-,-
364,E09000002,Barking and Dagenham,2010,182838.0,,31.9,3729,1249,103,62.5,13.7,,480,6.9,23510.0,20.2,1840,2120,21115.0,16.1775973,6700,9620,8.280896265,4150,6280,Outer,33.8,9.7,1.1,16.5,13.1,12.9,12.9,28527,31343,22187,,,4190.0,70.86614173,,,,0.44,104.8851989,5.89592973,14.85577396,872.1353137,28.0,65155.0,586.0,8.0,48.0,,,34.9,,171000.0,1446.0,19,32,34,16
365,E09000003,Barnet,2010,351438.0,,35.1,5541,2470,88,70.4,6.2,,350,3.6,25930.0,11.2,2290,2300,25969.0,9.618789401,8700,10100,4.360327068,4000,6300,Outer,53.2,12.1,2.8,8.7,5.8,12.3,5.2,30000,33660,26420,,,20665.0,66.59836066,,,,0.62,73.13096478,2.467006983,11.7175718,1673.944011,33.0,150799.0,1673.0,10.0,132.0,,,21.2,,326000.0,4154.0,30,30,12,27
366,E09000004,Bexley,2010,230711.0,,11.7,2993,1805,91,70.4,8.7,,300,4.6,18090.0,12.3,1560,1480,13547.0,7.662547018,5430,6100,4.161947519,2820,4290,Outer,30.5,17,4.6,20.2,16.7,6.8,4.3,27738,28696,25854,,,7165.0,71.42857143,,,,0.53,59.55069329,4.087364712,11.32152346,1152.3193509999999,51.0,119850.0,929.0,11.0,68.0,,,19.0,,215000.0,2459.0,36,37,15,12
367,E09000005,Brent,2010,304785.0,,55.1,5240,1596,90,64.2,8,,320,5,30390.0,14.4,2580,2870,34030.0,14.43325204,10010,11830,5.612407072999999,5780,8650,Outer,31,10.3,2.4,8.9,6.4,38.9,2.1,25997,26521,24583,,,12595.0,71.47239264,,,,0.66,96.76329216,2.326229965,12.40251325,1288.715903,33.0,105469.0,903.0,14.0,84.0,,,29.9,,283000.0,2390.0,20,25,22,33
368,E09000006,Bromley,2010,308560.0,,12.7,4070,2544,88,72.7,5.6,,450,4.3,21390.0,10.9,1890,1740,18164.0,7.560583735,6770,7590,3.8624578260000004,3280,5010,Outer,41,18,2.1,17.8,9.4,8,3.7,27712,31081,24478,,,12965.0,75.93220339,,,,0.6,71.39940368,3.341327457,10.78428831,1439.13665,44.0,161396.0,1206.0,14.0,90.0,,,16.8,,275000.0,4368.0,32,40,14,14
369,E09000007,Camden,2010,214725.0,,36.8,3060,1130,93,66.2,10.1,,310,6.4,23140.0,14.8,1780,1890,28538.0,16.20676143,9500,10680,6.831090416,3510,5390,Inner,63.5,7.2,!,8.4,5.8,10.6,4,36527,39388,33549,,,25380.0,67.57679181,,,,1.72,159.2967749,3.730352777,16.71905926,1634.798156,32.0,58314.0,478.0,20.0,112.0,,,35.3,,475000.0,2740.0,20,15,35,30
370,E09000008,Croydon,2010,357951.0,,26.2,5536,2497,98,72.0,7.5,,560,6.6,33690.0,14.2,2800,2960,32953.0,12.16413255,9880,13230,5.589660607000001,5970,8930,Outer,45.1,15.1,3.5,14.4,11.4,6.6,3.9,28586,30725,24636,,,12560.0,72.24080268,,,,0.61,90.21346497,3.075839989,13.00289704,1577.030197,33.0,148197.0,1156.0,15.0,87.0,,,25.1,,220000.0,3599.0,24,43,18,15
371,E09000009,Ealing,2010,334073.0,,42.6,5861,1946,93,67.3,10.2,,290,4.4,30800.0,13.4,2510,2820,29688.0,11.46799445,10380,11800,5.117285583999999,5550,8370,Outer,46.7,13.4,1.7,8.8,5.2,17.1,7.1,28732,31137,25358,,,14240.0,70.84548105,,,,0.58,104.8573216,2.610207949,12.21918563,1605.0324449999998,40.0,130960.0,1217.0,15.0,85.0,,,26.6,,279950.0,3179.0,27,30,19,24
372,E09000010,Enfield,2010,307648.0,,31.8,5122,1970,90,63.2,8.6,,470,5.8,33120.0,16.5,2760,3090,30317.0,13.16041933,9830,14060,7.012468827999999,5800,8890,Outer,43.9,11.8,2.8,13.2,12.5,10.6,5.2,26967,-,24590,,,10920.0,69.42446043,,,,0.59,76.89632307,3.126950281,12.70510454,1472.455081,32.0,132543.0,1582.0,13.0,98.0,,,33.4,,240000.0,2874.0,27,33,17,22
373,E09000011,Greenwich,2010,249171.0,,32.4,4674,1644,108,66.7,9.7,,380,6.2,27840.0,16.5,2460,2280,26828.0,14.20305047,8990,11800,6.979068708,4480,6760,Outer,42.2,13.8,2.2,12.6,12.1,10.7,6.3,31821,33910,27189,,,7160.0,72.16981132,,,,0.54,96.84112517,5.036701703,13.34946683,1207.277103,37.0,83301.0,1064.0,12.0,104.0,,,30.6,,245000.0,2225.0,17,29,36,19
374,E09000012,Hackney,2010,241739.0,,33.6,4677,1141,97,68.0,10.4,,280,6.2,32330.0,18.6,3100,3050,40109.0,21.5947452,10440,14190,8.178485799,6040,9090,Outer,49.8,8.9,1.6,10.6,6.1,13.5,9.6,35149,36477,32742,,,11700.0,70.38216561,,,,0.66,115.8935877,3.234893832,13.02065451,881.2026063,25.0,49983.0,507.0,26.0,103.0,,,37.5,,292500.0,2200.0,12,23,43,22
375,E09000013,Hammersmith and Fulham,2010,180842.0,,35.2,2773,887,85,65.8,8,,160,5.2,18120.0,13.4,1460,1640,21417.0,14.413971799999999,6710,7910,5.85479227,3000,4650,Outer,59.9,11.8,0.7,6.9,5.7,11.2,3.7,35033,40827,31363,,,11865.0,69.20731707,,,,1.13,133.5475166,2.842260094,13.5637739,1069.836668,28.0,50680.0,554.0,20.0,74.0,,,32.0,,455000.0,2457.0,20,20,34,25
376,E09000014,Haringey,2010,252742.0,,41.4,4456,1214,102,62.0,9.1,,310,6.6,30380.0,17.0,2500,3030,35054.0,17.93419592,9720,12760,7.134749472999999,6300,9330,Outer,51.2,10,1.8,8.5,6.5,14.8,7.1,29597,29589,29618,,,9825.0,70.94339623,,,,0.45,97.28497836,3.315634125,14.06533144,973.3324782,28.0,73281.0,544.0,14.0,79.0,,,33.6,,290000.0,2328.0,18,27,30,24
377,E09000015,Harrow,2010,237451.0,,43.8,3503,1424,80,72.3,7.3,,160,2.7,16550.0,10.6,1510,1400,15154.0,8.275809341,5510,5820,3.714364123,2500,3900,Outer,39.9,12.1,2.5,11.3,5.2,25.4,3.6,27921,32801,22178,,,11645.0,71.76870748,,,,0.51,63.05722023,1.8193227230000002,10.10650618,916.0684615,50.0,106491.0,565.0,10.0,39.0,,,21.3,,292000.0,2244.0,27,38,11,23
378,E09000016,Havering,2010,236234.0,,8.1,2817,2209,97,68.5,6.7,,350,4,19010.0,12.7,1630,1590,13512.0,7.29806368,6070,6030,4.023970317,3240,4830,Outer,22.3,21.5,4.5,18,16.7,6.5,10.6,28235,-,26423,,,8155.0,72.47191011,,,,0.55,74.42197144,3.8182480080000003,11.99234657,1243.4264050000002,31.0,124905.0,1473.0,10.0,63.0,,,19.0,,220000.0,2714.0,37,38,15,10
379,E09000017,Hillingdon,2010,269465.0,,27.3,4192,1802,94,67.0,10.3,,390,4.6,21780.0,12.2,2060,1860,19394.0,9.41881529,6590,8060,4.522906332,3480,5340,Outer,29.5,12,3.4,16.7,12.8,14.2,11.4,31586,34070,27436,,,10235.0,73.94957983,,,,1.09,87.33972872,3.540348468,14.74662758,2080.7543,43.0,147885.0,2076.0,8.0,83.0,,,23.4,,249999.0,3069.0,24,39,17,20
