year,Borough,gender,Occupation type,Count
2012,Newham,male," 8: process, plant and machine operatives (SOC2010)",8500
2012,Redbridge,male," 8: process, plant and machine operatives (SOC2010)",8200
2012,Richmond upon Thames,male," 8: process, plant and machine operatives (SOC2010)",900
2012,Southwark,male," 8: process, plant and machine operatives (SOC2010)",3900
2012,Sutton,male," 8: process, plant and machine operatives (SOC2010)",3300
2012,Tower Hamlets,male," 8: process, plant and machine operatives (SOC2010)",6200
2012,Waltham Forest,male," 8: process, plant and machine operatives (SOC2010)",5500
2012,Wandsworth,male," 8: process, plant and machine operatives (SOC2010)",3500
2012,Westminster,male," 8: process, plant and machine operatives (SOC2010)",1400
2013,Barking and Dagenham,male," 8: process, plant and machine operatives (SOC2010)",5700
2013,Barnet,male," 8: process, plant and machine operatives (SOC2010)",5700
2013,Bexley,male," 8: process, plant and machine operatives (SOC2010)",7100
2013,Brent,male," 8: process, plant and machine operatives (SOC2010)",7700
2013,Bromley,male," 8: process, plant and machine operatives (SOC2010)",3900
2013,Camden,male," 8: process, plant and machine operatives (SOC2010)",4000
2013,Croydon,male," 8: process, plant and machine operatives (SOC2010)",3300
2013,Ealing,male," 8: process, plant and machine operatives (SOC2010)",6400
2013,Enfield,male," 8: process, plant and machine operatives (SOC2010)",7800
2013,Greenwich,male," 8: process, plant and machine operatives (SOC2010)",3900
2013,Hackney,male," 8: process, plant and machine operatives (SOC2010)",2900
2013,Hammersmith and Fulham,male," 8: process, plant and machine operatives (SOC2010)",1000
2013,Haringey,male," 8: process, plant and machine operatives (SOC2010)",4500
2013,Harrow,male," 8: process, plant and machine operatives (SOC2010)",5300
2013,Havering,male," 8: process, plant and machine operatives (SOC2010)",5500
2013,Hillingdon,male," 8: process, plant and machine operatives (SOC2010)",5700
2013,Hounslow,male," 8: process, plant and machine operatives (SOC2010)",8200
2013,Islington,male," 8: process, plant and machine operatives (SOC2010)",2200
2013,Kensington and Chelsea,male," 8: process, plant and machine operatives (SOC2010)",800
2013,Kingston upon Thames,male," 8: process, plant and machine operatives (SOC2010)",3000
2013,Lambeth,male," 8: process, plant and machine operatives (SOC2010)",4700
2013,Lewisham,male," 8: process, plant and machine operatives (SOC2010)",5600
2013,Merton,male," 8: process, plant and machine operatives (SOC2010)",3600
2013,Newham,male," 8: process, plant and machine operatives (SOC2010)",9100
2013,Redbridge,male," 8: process, plant and machine operatives (SOC2010)",6200
2013,Richmond upon Thames,male," 8: process, plant and machine operatives (SOC2010)",1000
2013,Southwark,male," 8: process, plant and machine operatives (SOC2010)",3500
2013,Sutton,male," 8: process, plant and machine operatives (SOC2010)",3800
2013,Tower Hamlets,male," 8: process, plant and machine operatives (SOC2010)",6200
2013,Waltham Forest,male," 8: process, plant and machine operatives (SOC2010)",5600
2013,Wandsworth,male," 8: process, plant and machine operatives (SOC2010)",2300
2013,Westminster,male," 8: process, plant and machine operatives (SOC2010)",1900
2015,Barking and Dagenham,male," 8: process, plant and machine operatives (SOC2010)",7800
2015,Barnet,male," 8: process, plant and machine operatives (SOC2010)",5900
2015,Bexley,male," 8: process, plant and machine operatives (SOC2010)",5500
2015,Brent,male," 8: process, plant and machine operatives (SOC2010)",12800
2015,Bromley,male," 8: process, plant and machine operatives (SOC2010)",6200
2015,Camden,male," 8: process, plant and machine operatives (SOC2010)",1300
2015,Croydon,male," 8: process, plant and machine operatives (SOC2010)",6800
2015,Ealing,male," 8: process, plant and machine operatives (SOC2010)",8600
2015,Enfield,male," 8: process, plant and machine operatives (SOC2010)",8200
2015,Greenwich,male," 8: process, plant and machine operatives (SOC2010)",4200
2015,Hackney,male," 8: process, plant and machine operatives (SOC2010)",2100
2015,Hammersmith and Fulham,male," 8: process, plant and machine operatives (SOC2010)",2200
2015,Haringey,male," 8: process, plant and machine operatives (SOC2010)",4400
2015,Harrow,male," 8: process, plant and machine operatives (SOC2010)",6200
2015,Havering,male," 8: process, plant and machine operatives (SOC2010)",4700
2015,Hillingdon,male," 8: process, plant and machine operatives (SOC2010)",11000
2015,Hounslow,male," 8: process, plant and machine operatives (SOC2010)",10200
2015,Islington,male," 8: process, plant and machine operatives (SOC2010)",3800
2015,Kensington and Chelsea,male," 8: process, plant and machine operatives (SOC2010)",1700
2015,Kingston upon Thames,male," 8: process, plant and machine operatives (SOC2010)",2900
2015,Lambeth,male," 8: process, plant and machine operatives (SOC2010)",2700
2015,Lewisham,male," 8: process, plant and machine operatives (SOC2010)",5600
2015,Merton,male," 8: process, plant and machine operatives (SOC2010)",2600
2015,Newham,male," 8: process, plant and machine operatives (SOC2010)",8800
2015,Redbridge,male," 8: process, plant and machine operatives (SOC2010)",8500
2015,Richmond upon Thames,male," 8: process, plant and machine operatives (SOC2010)",1100
2015,Southwark,male," 8: process, plant and machine operatives (SOC2010)",5200
2015,Sutton,male," 8: process, plant and machine operatives (SOC2010)",4700
2015,Tower Hamlets,male," 8: process, plant and machine operatives (SOC2010)",5700
2015,Waltham Forest,male," 8: process, plant and machine operatives (SOC2010)",4600
2015,Wandsworth,male," 8: process, plant and machine operatives (SOC2010)",4900
2015,Westminster,male," 8: process, plant and machine operatives (SOC2010)",3400
2016,Barking and Dagenham,male," 8: process, plant and machine operatives (SOC2010)",6200
2016,Barnet,male," 8: process, plant and machine operatives (SOC2010)",6100
2016,Bexley,male," 8: process, plant and machine operatives (SOC2010)",6100
2016,Brent,male," 8: process, plant and machine operatives (SOC2010)",11900
2016,Bromley,male," 8: process, plant and machine operatives (SOC2010)",6200
2016,Camden,male," 8: process, plant and machine operatives (SOC2010)",2200
2016,Croydon,male," 8: process, plant and machine operatives (SOC2010)",6300
2016,Ealing,male," 8: process, plant and machine operatives (SOC2010)",10400
2016,Enfield,male," 8: process, plant and machine operatives (SOC2010)",6400
2016,Greenwich,male," 8: process, plant and machine operatives (SOC2010)",6800
2016,Hackney,male," 8: process, plant and machine operatives (SOC2010)",2700
2016,Hammersmith and Fulham,male," 8: process, plant and machine operatives (SOC2010)",3400
2016,Haringey,male," 8: process, plant and machine operatives (SOC2010)",4100
2016,Harrow,male," 8: process, plant and machine operatives (SOC2010)",5900
2016,Havering,male," 8: process, plant and machine operatives (SOC2010)",6900
2016,Hillingdon,male," 8: process, plant and machine operatives (SOC2010)",10800
2016,Hounslow,male," 8: process, plant and machine operatives (SOC2010)",9200
2016,Islington,male," 8: process, plant and machine operatives (SOC2010)",1400
2016,Kensington and Chelsea,male," 8: process, plant and machine operatives (SOC2010)",2600
2016,Kingston upon Thames,male," 8: process, plant and machine operatives (SOC2010)",2200
2016,Lambeth,male," 8: process, plant and machine operatives (SOC2010)",5300
2016,Lewisham,male," 8: process, plant and machine operatives (SOC2010)",6300
2016,Merton,male," 8: process, plant and machine operatives (SOC2010)",3800
2016,Newham,male," 8: process, plant and machine operatives (SOC2010)",11300
2016,Redbridge,male," 8: process, plant and machine operatives (SOC2010)",10500
2016,Richmond upon Thames,male," 8: process, plant and machine operatives (SOC2010)",1500
2016,Southwark,male," 8: process, plant and machine operatives (SOC2010)",4600
2016,Sutton,male," 8: process, plant and machine operatives (SOC2010)",6100
2016,Tower Hamlets,male," 8: process, plant and machine operatives (SOC2010)",8100
2016,Waltham Forest,male," 8: process, plant and machine operatives (SOC2010)",10100
2016,Wandsworth,male," 8: process, plant and machine operatives (SOC2010)",3000
2016,Westminster,male," 8: process, plant and machine operatives (SOC2010)",3300
2017,Barking and Dagenham,male," 8: process, plant and machine operatives (SOC2010)",7100
2017,Barnet,male," 8: process, plant and machine operatives (SOC2010)",7100
2017,Bexley,male," 8: process, plant and machine operatives (SOC2010)",6500
2017,Brent,male," 8: process, plant and machine operatives (SOC2010)",12500
2017,Bromley,male," 8: process, plant and machine operatives (SOC2010)",5000
2017,Camden,male," 8: process, plant and machine operatives (SOC2010)",2000
2017,Croydon,male," 8: process, plant and machine operatives (SOC2010)",8700
2017,Ealing,male," 8: process, plant and machine operatives (SOC2010)",8100
2017,Enfield,male," 8: process, plant and machine operatives (SOC2010)",7900
2017,Greenwich,male," 8: process, plant and machine operatives (SOC2010)",6700
2017,Hackney,male," 8: process, plant and machine operatives (SOC2010)",4000
2017,Hammersmith and Fulham,male," 8: process, plant and machine operatives (SOC2010)",2000
2017,Haringey,male," 8: process, plant and machine operatives (SOC2010)",5700
2017,Harrow,male," 8: process, plant and machine operatives (SOC2010)",6600
2017,Havering,male," 8: process, plant and machine operatives (SOC2010)",8100
2017,Hillingdon,male," 8: process, plant and machine operatives (SOC2010)",9200
2017,Hounslow,male," 8: process, plant and machine operatives (SOC2010)",10700
2017,Islington,male," 8: process, plant and machine operatives (SOC2010)",1700
2017,Kensington and Chelsea,male," 8: process, plant and machine operatives (SOC2010)",1400
2017,Kingston upon Thames,male," 8: process, plant and machine operatives (SOC2010)",1600
2017,Lambeth,male," 8: process, plant and machine operatives (SOC2010)",2700
2017,Lewisham,male," 8: process, plant and machine operatives (SOC2010)",3500
2017,Merton,male," 8: process, plant and machine operatives (SOC2010)",4600
2017,Newham,male," 8: process, plant and machine operatives (SOC2010)",9800
2017,Redbridge,male," 8: process, plant and machine operatives (SOC2010)",11500
2017,Richmond upon Thames,male," 8: process, plant and machine operatives (SOC2010)",1400
2017,Southwark,male," 8: process, plant and machine operatives (SOC2010)",3700
2017,Sutton,male," 8: process, plant and machine operatives (SOC2010)",4100
2017,Tower Hamlets,male," 8: process, plant and machine operatives (SOC2010)",6700
2017,Waltham Forest,male," 8: process, plant and machine operatives (SOC2010)",6500
2017,Wandsworth,male," 8: process, plant and machine operatives (SOC2010)",2000
2017,Westminster,male," 8: process, plant and machine operatives (SOC2010)",2700
2004,Barking and Dagenham,female," 8: process, plant and machine operatives (SOC2010)",1000
2004,Barnet,female," 8: process, plant and machine operatives (SOC2010)",!
2004,Bexley,female," 8: process, plant and machine operatives (SOC2010)",!
2004,Brent,female," 8: process, plant and machine operatives (SOC2010)",!
2004,Bromley,female," 8: process, plant and machine operatives (SOC2010)",1000
2004,Camden,female," 8: process, plant and machine operatives (SOC2010)",!
2004,Croydon,female," 8: process, plant and machine operatives (SOC2010)",!
2004,Ealing,female," 8: process, plant and machine operatives (SOC2010)",!
2004,Enfield,female," 8: process, plant and machine operatives (SOC2010)",2200
2004,Greenwich,female," 8: process, plant and machine operatives (SOC2010)",!
2004,Hackney,female," 8: process, plant and machine operatives (SOC2010)",!
2004,Hammersmith and Fulham,female," 8: process, plant and machine operatives (SOC2010)",!
2004,Haringey,female," 8: process, plant and machine operatives (SOC2010)",500
2004,Harrow,female," 8: process, plant and machine operatives (SOC2010)",800
2004,Havering,female," 8: process, plant and machine operatives (SOC2010)",800
2004,Hillingdon,female," 8: process, plant and machine operatives (SOC2010)",!
2004,Hounslow,female," 8: process, plant and machine operatives (SOC2010)",1000
2004,Islington,female," 8: process, plant and machine operatives (SOC2010)",!
2004,Kensington and Chelsea,female," 8: process, plant and machine operatives (SOC2010)",!
2004,Kingston upon Thames,female," 8: process, plant and machine operatives (SOC2010)",!
2004,Lambeth,female," 8: process, plant and machine operatives (SOC2010)",!
2004,Lewisham,female," 8: process, plant and machine operatives (SOC2010)",!
2004,Merton,female," 8: process, plant and machine operatives (SOC2010)",!
2004,Newham,female," 8: process, plant and machine operatives (SOC2010)",!
2004,Redbridge,female," 8: process, plant and machine operatives (SOC2010)",!
2004,Richmond upon Thames,female," 8: process, plant and machine operatives (SOC2010)",!
2004,Southwark,female," 8: process, plant and machine operatives (SOC2010)",!
2004,Sutton,female," 8: process, plant and machine operatives (SOC2010)",!
2004,Tower Hamlets,female," 8: process, plant and machine operatives (SOC2010)",!
2004,Waltham Forest,female," 8: process, plant and machine operatives (SOC2010)",700
2004,Wandsworth,female," 8: process, plant and machine operatives (SOC2010)",!
2004,Westminster,female," 8: process, plant and machine operatives (SOC2010)",!
2005,Barking and Dagenham,female," 8: process, plant and machine operatives (SOC2010)",1200
2005,Barnet,female," 8: process, plant and machine operatives (SOC2010)",!
2005,Bexley,female," 8: process, plant and machine operatives (SOC2010)",1100
2005,Brent,female," 8: process, plant and machine operatives (SOC2010)",800
2005,Bromley,female," 8: process, plant and machine operatives (SOC2010)",!
2005,Camden,female," 8: process, plant and machine operatives (SOC2010)",!
2005,Croydon,female," 8: process, plant and machine operatives (SOC2010)",!
2005,Ealing,female," 8: process, plant and machine operatives (SOC2010)",1300
2005,Enfield,female," 8: process, plant and machine operatives (SOC2010)",1700
2005,Greenwich,female," 8: process, plant and machine operatives (SOC2010)",900
2005,Hackney,female," 8: process, plant and machine operatives (SOC2010)",!
2005,Hammersmith and Fulham,female," 8: process, plant and machine operatives (SOC2010)",!
2005,Haringey,female," 8: process, plant and machine operatives (SOC2010)",1700
2005,Harrow,female," 8: process, plant and machine operatives (SOC2010)",!
2005,Havering,female," 8: process, plant and machine operatives (SOC2010)",!
2005,Hillingdon,female," 8: process, plant and machine operatives (SOC2010)",900
2005,Hounslow,female," 8: process, plant and machine operatives (SOC2010)",700
2005,Islington,female," 8: process, plant and machine operatives (SOC2010)",!
2005,Kensington and Chelsea,female," 8: process, plant and machine operatives (SOC2010)",!
2005,Kingston upon Thames,female," 8: process, plant and machine operatives (SOC2010)",!
2005,Lambeth,female," 8: process, plant and machine operatives (SOC2010)",!
2005,Lewisham,female," 8: process, plant and machine operatives (SOC2010)",700
2005,Merton,female," 8: process, plant and machine operatives (SOC2010)",!
2005,Newham,female," 8: process, plant and machine operatives (SOC2010)",!
2005,Redbridge,female," 8: process, plant and machine operatives (SOC2010)",!
2005,Richmond upon Thames,female," 8: process, plant and machine operatives (SOC2010)",!
2005,Southwark,female," 8: process, plant and machine operatives (SOC2010)",900
2005,Sutton,female," 8: process, plant and machine operatives (SOC2010)",!
2005,Tower Hamlets,female," 8: process, plant and machine operatives (SOC2010)",!
2005,Waltham Forest,female," 8: process, plant and machine operatives (SOC2010)",1600
2005,Wandsworth,female," 8: process, plant and machine operatives (SOC2010)",!
2005,Westminster,female," 8: process, plant and machine operatives (SOC2010)",!
2006,Barking and Dagenham,female," 8: process, plant and machine operatives (SOC2010)",500
2006,Barnet,female," 8: process, plant and machine operatives (SOC2010)",!
2006,Bexley,female," 8: process, plant and machine operatives (SOC2010)",800
2006,Brent,female," 8: process, plant and machine operatives (SOC2010)",900
2006,Bromley,female," 8: process, plant and machine operatives (SOC2010)",!
2006,Camden,female," 8: process, plant and machine operatives (SOC2010)",!
2006,Croydon,female," 8: process, plant and machine operatives (SOC2010)",900
2006,Ealing,female," 8: process, plant and machine operatives (SOC2010)",1600
2006,Enfield,female," 8: process, plant and machine operatives (SOC2010)",!
2006,Greenwich,female," 8: process, plant and machine operatives (SOC2010)",!
2006,Hackney,female," 8: process, plant and machine operatives (SOC2010)",!
2006,Hammersmith and Fulham,female," 8: process, plant and machine operatives (SOC2010)",!
2006,Haringey,female," 8: process, plant and machine operatives (SOC2010)",!
2006,Harrow,female," 8: process, plant and machine operatives (SOC2010)",!
2006,Havering,female," 8: process, plant and machine operatives (SOC2010)",!
2006,Hillingdon,female," 8: process, plant and machine operatives (SOC2010)",!
2006,Hounslow,female," 8: process, plant and machine operatives (SOC2010)",900
2006,Islington,female," 8: process, plant and machine operatives (SOC2010)",!
2006,Kensington and Chelsea,female," 8: process, plant and machine operatives (SOC2010)",!
2006,Kingston upon Thames,female," 8: process, plant and machine operatives (SOC2010)",!
2006,Lambeth,female," 8: process, plant and machine operatives (SOC2010)",!
2006,Lewisham,female," 8: process, plant and machine operatives (SOC2010)",!
2006,Merton,female," 8: process, plant and machine operatives (SOC2010)",!
2006,Newham,female," 8: process, plant and machine operatives (SOC2010)",1000
2006,Redbridge,female," 8: process, plant and machine operatives (SOC2010)",!
2006,Richmond upon Thames,female," 8: process, plant and machine operatives (SOC2010)",!
2006,Southwark,female," 8: process, plant and machine operatives (SOC2010)",!
2006,Sutton,female," 8: process, plant and machine operatives (SOC2010)",!
2006,Tower Hamlets,female," 8: process, plant and machine operatives (SOC2010)",!
2006,Waltham Forest,female," 8: process, plant and machine operatives (SOC2010)",800
2006,Wandsworth,female," 8: process, plant and machine operatives (SOC2010)",!
2006,Westminster,female," 8: process, plant and machine operatives (SOC2010)",!
2007,Barking and Dagenham,female," 8: process, plant and machine operatives (SOC2010)",1200
2007,Barnet,female," 8: process, plant and machine operatives (SOC2010)",!
2007,Bexley,female," 8: process, plant and machine operatives (SOC2010)",900
2007,Brent,female," 8: process, plant and machine operatives (SOC2010)",2900
2007,Bromley,female," 8: process, plant and machine operatives (SOC2010)",!
2007,Camden,female," 8: process, plant and machine operatives (SOC2010)",!
2007,Croydon,female," 8: process, plant and machine operatives (SOC2010)",1600
2007,Ealing,female," 8: process, plant and machine operatives (SOC2010)",!
2007,Enfield,female," 8: process, plant and machine operatives (SOC2010)",!
2007,Greenwich,female," 8: process, plant and machine operatives (SOC2010)",700
2007,Hackney,female," 8: process, plant and machine operatives (SOC2010)",!
2007,Hammersmith and Fulham,female," 8: process, plant and machine operatives (SOC2010)",!
2007,Haringey,female," 8: process, plant and machine operatives (SOC2010)",!
2007,Harrow,female," 8: process, plant and machine operatives (SOC2010)",900
2007,Havering,female," 8: process, plant and machine operatives (SOC2010)",!
2007,Hillingdon,female," 8: process, plant and machine operatives (SOC2010)",!
2007,Hounslow,female," 8: process, plant and machine operatives (SOC2010)",1300
2007,Islington,female," 8: process, plant and machine operatives (SOC2010)",!
2007,Kensington and Chelsea,female," 8: process, plant and machine operatives (SOC2010)",!
2007,Kingston upon Thames,female," 8: process, plant and machine operatives (SOC2010)",!
2007,Lambeth,female," 8: process, plant and machine operatives (SOC2010)",!
2007,Lewisham,female," 8: process, plant and machine operatives (SOC2010)",700
2007,Merton,female," 8: process, plant and machine operatives (SOC2010)",600
2007,Newham,female," 8: process, plant and machine operatives (SOC2010)",1000
2007,Redbridge,female," 8: process, plant and machine operatives (SOC2010)",!
2007,Richmond upon Thames,female," 8: process, plant and machine operatives (SOC2010)",!
2007,Southwark,female," 8: process, plant and machine operatives (SOC2010)",!
2007,Sutton,female," 8: process, plant and machine operatives (SOC2010)",!
2007,Tower Hamlets,female," 8: process, plant and machine operatives (SOC2010)",!
2007,Waltham Forest,female," 8: process, plant and machine operatives (SOC2010)",!
2007,Wandsworth,female," 8: process, plant and machine operatives (SOC2010)",!
2007,Westminster,female," 8: process, plant and machine operatives (SOC2010)",!
2008,Barking and Dagenham,female," 8: process, plant and machine operatives (SOC2010)",600
2008,Barnet,female," 8: process, plant and machine operatives (SOC2010)",!
2008,Bexley,female," 8: process, plant and machine operatives (SOC2010)",!
2008,Brent,female," 8: process, plant and machine operatives (SOC2010)",2300
2008,Bromley,female," 8: process, plant and machine operatives (SOC2010)",1000
2008,Camden,female," 8: process, plant and machine operatives (SOC2010)",!
2008,Croydon,female," 8: process, plant and machine operatives (SOC2010)",!
2008,Ealing,female," 8: process, plant and machine operatives (SOC2010)",!
2008,Enfield,female," 8: process, plant and machine operatives (SOC2010)",!
2008,Greenwich,female," 8: process, plant and machine operatives (SOC2010)",!
2008,Hackney,female," 8: process, plant and machine operatives (SOC2010)",!
2008,Hammersmith and Fulham,female," 8: process, plant and machine operatives (SOC2010)",!
2008,Haringey,female," 8: process, plant and machine operatives (SOC2010)",1500
2008,Harrow,female," 8: process, plant and machine operatives (SOC2010)",!
2008,Havering,female," 8: process, plant and machine operatives (SOC2010)",!
2008,Hillingdon,female," 8: process, plant and machine operatives (SOC2010)",!
2008,Hounslow,female," 8: process, plant and machine operatives (SOC2010)",1300
2008,Islington,female," 8: process, plant and machine operatives (SOC2010)",#
2008,Kensington and Chelsea,female," 8: process, plant and machine operatives (SOC2010)",!
2008,Kingston upon Thames,female," 8: process, plant and machine operatives (SOC2010)",!
2008,Lambeth,female," 8: process, plant and machine operatives (SOC2010)",1600
2008,Lewisham,female," 8: process, plant and machine operatives (SOC2010)",!
2008,Merton,female," 8: process, plant and machine operatives (SOC2010)",!
2008,Newham,female," 8: process, plant and machine operatives (SOC2010)",700
2008,Redbridge,female," 8: process, plant and machine operatives (SOC2010)",!
2008,Richmond upon Thames,female," 8: process, plant and machine operatives (SOC2010)",600
2008,Southwark,female," 8: process, plant and machine operatives (SOC2010)",!
2008,Sutton,female," 8: process, plant and machine operatives (SOC2010)",!
2008,Tower Hamlets,female," 8: process, plant and machine operatives (SOC2010)",!
2008,Waltham Forest,female," 8: process, plant and machine operatives (SOC2010)",1000
2008,Wandsworth,female," 8: process, plant and machine operatives (SOC2010)",!
2008,Westminster,female," 8: process, plant and machine operatives (SOC2010)",!
2009,Barking and Dagenham,female," 8: process, plant and machine operatives (SOC2010)",!
2009,Barnet,female," 8: process, plant and machine operatives (SOC2010)",!
2009,Bexley,female," 8: process, plant and machine operatives (SOC2010)",1300
2009,Brent,female," 8: process, plant and machine operatives (SOC2010)",1400
2009,Bromley,female," 8: process, plant and machine operatives (SOC2010)",!
2009,Camden,female," 8: process, plant and machine operatives (SOC2010)",!
2009,Croydon,female," 8: process, plant and machine operatives (SOC2010)",!
2009,Ealing,female," 8: process, plant and machine operatives (SOC2010)",!
2009,Enfield,female," 8: process, plant and machine operatives (SOC2010)",!
2009,Greenwich,female," 8: process, plant and machine operatives (SOC2010)",1100
2009,Hackney,female," 8: process, plant and machine operatives (SOC2010)",!
2009,Hammersmith and Fulham,female," 8: process, plant and machine operatives (SOC2010)",!
2009,Haringey,female," 8: process, plant and machine operatives (SOC2010)",!
2009,Harrow,female," 8: process, plant and machine operatives (SOC2010)",!
2009,Havering,female," 8: process, plant and machine operatives (SOC2010)",!
2009,Hillingdon,female," 8: process, plant and machine operatives (SOC2010)",!
2009,Hounslow,female," 8: process, plant and machine operatives (SOC2010)",1600
2009,Islington,female," 8: process, plant and machine operatives (SOC2010)",!
2009,Kensington and Chelsea,female," 8: process, plant and machine operatives (SOC2010)",!
2009,Kingston upon Thames,female," 8: process, plant and machine operatives (SOC2010)",!
2009,Lambeth,female," 8: process, plant and machine operatives (SOC2010)",!
2009,Lewisham,female," 8: process, plant and machine operatives (SOC2010)",!
2009,Merton,female," 8: process, plant and machine operatives (SOC2010)",700
2009,Newham,female," 8: process, plant and machine operatives (SOC2010)",!
2009,Redbridge,female," 8: process, plant and machine operatives (SOC2010)",!
2009,Richmond upon Thames,female," 8: process, plant and machine operatives (SOC2010)",!
2009,Southwark,female," 8: process, plant and machine operatives (SOC2010)",!
2009,Sutton,female," 8: process, plant and machine operatives (SOC2010)",!
2009,Tower Hamlets,female," 8: process, plant and machine operatives (SOC2010)",!
2009,Waltham Forest,female," 8: process, plant and machine operatives (SOC2010)",!
2009,Wandsworth,female," 8: process, plant and machine operatives (SOC2010)",!
2009,Westminster,female," 8: process, plant and machine operatives (SOC2010)",!
2010,Barking and Dagenham,female," 8: process, plant and machine operatives (SOC2010)",!
2010,Barnet,female," 8: process, plant and machine operatives (SOC2010)",!
2010,Bexley,female," 8: process, plant and machine operatives (SOC2010)",1200
2010,Brent,female," 8: process, plant and machine operatives (SOC2010)",!
2010,Bromley,female," 8: process, plant and machine operatives (SOC2010)",!
2010,Camden,female," 8: process, plant and machine operatives (SOC2010)",!
2010,Croydon,female," 8: process, plant and machine operatives (SOC2010)",!
2010,Ealing,female," 8: process, plant and machine operatives (SOC2010)",!
2010,Enfield,female," 8: process, plant and machine operatives (SOC2010)",!
2010,Greenwich,female," 8: process, plant and machine operatives (SOC2010)",!
2010,Hackney,female," 8: process, plant and machine operatives (SOC2010)",!
2010,Hammersmith and Fulham,female," 8: process, plant and machine operatives (SOC2010)",!
2010,Haringey,female," 8: process, plant and machine operatives (SOC2010)",!
2010,Harrow,female," 8: process, plant and machine operatives (SOC2010)",!
2010,Havering,female," 8: process, plant and machine operatives (SOC2010)",!
2010,Hillingdon,female," 8: process, plant and machine operatives (SOC2010)",2500
2010,Hounslow,female," 8: process, plant and machine operatives (SOC2010)",1300
2010,Islington,female," 8: process, plant and machine operatives (SOC2010)",!
2010,Kensington and Chelsea,female," 8: process, plant and machine operatives (SOC2010)",!
2010,Kingston upon Thames,female," 8: process, plant and machine operatives (SOC2010)",!
2010,Lambeth,female," 8: process, plant and machine operatives (SOC2010)",!
2010,Lewisham,female," 8: process, plant and machine operatives (SOC2010)",1000
2010,Merton,female," 8: process, plant and machine operatives (SOC2010)",600
2010,Newham,female," 8: process, plant and machine operatives (SOC2010)",!
2010,Redbridge,female," 8: process, plant and machine operatives (SOC2010)",!
2010,Richmond upon Thames,female," 8: process, plant and machine operatives (SOC2010)",!
2010,Southwark,female," 8: process, plant and machine operatives (SOC2010)",!
2010,Sutton,female," 8: process, plant and machine operatives (SOC2010)",1100
2010,Tower Hamlets,female," 8: process, plant and machine operatives (SOC2010)",900
2010,Waltham Forest,female," 8: process, plant and machine operatives (SOC2010)",800
2010,Wandsworth,female," 8: process, plant and machine operatives (SOC2010)",!
2010,Westminster,female," 8: process, plant and machine operatives (SOC2010)",!
2011,Barking and Dagenham,female," 8: process, plant and machine operatives (SOC2010)",!
2011,Barnet,female," 8: process, plant and machine operatives (SOC2010)",!
2011,Bexley,female," 8: process, plant and machine operatives (SOC2010)",800
2011,Brent,female," 8: process, plant and machine operatives (SOC2010)",1700
2011,Bromley,female," 8: process, plant and machine operatives (SOC2010)",!
2011,Camden,female," 8: process, plant and machine operatives (SOC2010)",!
2011,Croydon,female," 8: process, plant and machine operatives (SOC2010)",!
2011,Ealing,female," 8: process, plant and machine operatives (SOC2010)",1800
2011,Enfield,female," 8: process, plant and machine operatives (SOC2010)",!
2011,Greenwich,female," 8: process, plant and machine operatives (SOC2010)",!
2011,Hackney,female," 8: process, plant and machine operatives (SOC2010)",!
2011,Hammersmith and Fulham,female," 8: process, plant and machine operatives (SOC2010)",!
2011,Haringey,female," 8: process, plant and machine operatives (SOC2010)",!
2011,Harrow,female," 8: process, plant and machine operatives (SOC2010)",!
2011,Havering,female," 8: process, plant and machine operatives (SOC2010)",!
2011,Hillingdon,female," 8: process, plant and machine operatives (SOC2010)",1300
2011,Hounslow,female," 8: process, plant and machine operatives (SOC2010)",!
2011,Islington,female," 8: process, plant and machine operatives (SOC2010)",!
2011,Kensington and Chelsea,female," 8: process, plant and machine operatives (SOC2010)",!
2011,Kingston upon Thames,female," 8: process, plant and machine operatives (SOC2010)",!
2011,Lambeth,female," 8: process, plant and machine operatives (SOC2010)",!
2011,Lewisham,female," 8: process, plant and machine operatives (SOC2010)",!
2011,Merton,female," 8: process, plant and machine operatives (SOC2010)",700
2011,Newham,female," 8: process, plant and machine operatives (SOC2010)",1200
2011,Redbridge,female," 8: process, plant and machine operatives (SOC2010)",!
2011,Richmond upon Thames,female," 8: process, plant and machine operatives (SOC2010)",!
2011,Southwark,female," 8: process, plant and machine operatives (SOC2010)",!
2011,Sutton,female," 8: process, plant and machine operatives (SOC2010)",800
2011,Tower Hamlets,female," 8: process, plant and machine operatives (SOC2010)",!
2011,Waltham Forest,female," 8: process, plant and machine operatives (SOC2010)",!
2011,Wandsworth,female," 8: process, plant and machine operatives (SOC2010)",!
2011,Westminster,female," 8: process, plant and machine operatives (SOC2010)",!
2012,Barking and Dagenham,female," 8: process, plant and machine operatives (SOC2010)",!
2012,Barnet,female," 8: process, plant and machine operatives (SOC2010)",!
2012,Bexley,female," 8: process, plant and machine operatives (SOC2010)",!
2012,Brent,female," 8: process, plant and machine operatives (SOC2010)",900
2012,Bromley,female," 8: process, plant and machine operatives (SOC2010)",!
2012,Camden,female," 8: process, plant and machine operatives (SOC2010)",!
2012,Croydon,female," 8: process, plant and machine operatives (SOC2010)",!
2012,Ealing,female," 8: process, plant and machine operatives (SOC2010)",1100
2012,Enfield,female," 8: process, plant and machine operatives (SOC2010)",!
2012,Greenwich,female," 8: process, plant and machine operatives (SOC2010)",!
2012,Hackney,female," 8: process, plant and machine operatives (SOC2010)",!
